v1	V(vout)
2.050000000000000e+00	2.059742e+00
2.060000000000000e+00	2.069698e+00
2.070000000000000e+00	2.079654e+00
2.080000000000000e+00	2.089609e+00
2.089999999999999e+00	2.099564e+00
2.099999999999999e+00	2.109519e+00
2.109999999999999e+00	2.119475e+00
2.119999999999999e+00	2.129430e+00
2.129999999999999e+00	2.139385e+00
2.139999999999998e+00	2.149340e+00
2.149999999999998e+00	2.159294e+00
2.159999999999998e+00	2.169249e+00
2.169999999999998e+00	2.179204e+00
2.179999999999997e+00	2.189158e+00
2.189999999999997e+00	2.199113e+00
2.199999999999997e+00	2.209067e+00
2.209999999999997e+00	2.219022e+00
2.219999999999997e+00	2.228976e+00
2.229999999999996e+00	2.238930e+00
2.239999999999996e+00	2.248884e+00
2.249999999999996e+00	2.258838e+00
2.259999999999996e+00	2.268792e+00
2.269999999999996e+00	2.278745e+00
2.279999999999995e+00	2.288699e+00
2.289999999999995e+00	2.298653e+00
2.299999999999995e+00	2.308606e+00
2.309999999999995e+00	2.318559e+00
2.319999999999995e+00	2.328513e+00
2.329999999999994e+00	2.338466e+00
2.339999999999994e+00	2.348419e+00
2.349999999999994e+00	2.358372e+00
2.359999999999994e+00	2.368325e+00
2.369999999999993e+00	2.378278e+00
2.379999999999993e+00	2.388230e+00
2.389999999999993e+00	2.398183e+00
2.399999999999993e+00	2.408135e+00
2.409999999999993e+00	2.418088e+00
2.419999999999992e+00	2.428040e+00
2.429999999999992e+00	2.437992e+00
2.439999999999992e+00	2.447944e+00
2.449999999999992e+00	2.457896e+00
2.459999999999992e+00	2.467848e+00
2.469999999999991e+00	2.477800e+00
2.479999999999991e+00	2.487751e+00
2.489999999999991e+00	2.497703e+00
2.499999999999991e+00	2.507654e+00
2.509999999999990e+00	2.517606e+00
2.519999999999990e+00	2.527557e+00
2.529999999999990e+00	2.537508e+00
2.539999999999990e+00	2.547459e+00
2.549999999999990e+00	2.557410e+00
2.559999999999989e+00	2.567361e+00
2.569999999999989e+00	2.577311e+00
2.579999999999989e+00	2.587262e+00
2.589999999999989e+00	2.597212e+00
2.599999999999989e+00	2.607163e+00
2.609999999999988e+00	2.617113e+00
2.619999999999988e+00	2.627063e+00
2.629999999999988e+00	2.637013e+00
2.639999999999988e+00	2.646963e+00
2.649999999999987e+00	2.656913e+00
2.659999999999987e+00	2.666862e+00
2.669999999999987e+00	2.676812e+00
2.679999999999987e+00	2.686761e+00
2.689999999999987e+00	2.696710e+00
2.699999999999986e+00	2.706659e+00
2.709999999999986e+00	2.716608e+00
2.719999999999986e+00	2.726557e+00
2.729999999999986e+00	2.736506e+00
2.739999999999986e+00	2.746455e+00
2.749999999999985e+00	2.756403e+00
2.759999999999985e+00	2.766352e+00
2.769999999999985e+00	2.776300e+00
2.779999999999985e+00	2.786248e+00
2.789999999999984e+00	2.796196e+00
2.799999999999984e+00	2.806144e+00
2.809999999999984e+00	2.816092e+00
2.819999999999984e+00	2.826039e+00
2.829999999999984e+00	2.835987e+00
2.839999999999983e+00	2.845934e+00
2.849999999999983e+00	2.855881e+00
2.859999999999983e+00	2.865829e+00
2.869999999999983e+00	2.875776e+00
2.879999999999983e+00	2.885722e+00
2.889999999999982e+00	2.895669e+00
2.899999999999982e+00	2.905616e+00
2.909999999999982e+00	2.915562e+00
2.919999999999982e+00	2.925508e+00
2.929999999999982e+00	2.935455e+00
2.939999999999981e+00	2.945401e+00
2.949999999999981e+00	2.955347e+00
2.959999999999981e+00	2.965292e+00
2.969999999999981e+00	2.975238e+00
2.979999999999980e+00	2.985183e+00
2.989999999999980e+00	2.995129e+00
2.999999999999980e+00	3.005074e+00
3.009999999999980e+00	3.015019e+00
3.019999999999980e+00	3.024964e+00
3.029999999999979e+00	3.034909e+00
3.039999999999979e+00	3.044853e+00
3.049999999999979e+00	3.054798e+00
3.059999999999979e+00	3.064742e+00
3.069999999999979e+00	3.074686e+00
3.079999999999978e+00	3.084630e+00
3.089999999999978e+00	3.094574e+00
3.099999999999978e+00	3.104518e+00
3.109999999999978e+00	3.114461e+00
3.119999999999977e+00	3.124405e+00
3.129999999999977e+00	3.134348e+00
3.139999999999977e+00	3.144291e+00
3.149999999999977e+00	3.154234e+00
3.159999999999977e+00	3.164177e+00
3.169999999999976e+00	3.174120e+00
3.179999999999976e+00	3.184062e+00
3.189999999999976e+00	3.194005e+00
3.199999999999976e+00	3.203947e+00
3.209999999999976e+00	3.213889e+00
3.219999999999975e+00	3.223830e+00
3.229999999999975e+00	3.233772e+00
3.239999999999975e+00	3.243714e+00
3.249999999999975e+00	3.253655e+00
3.259999999999974e+00	3.263596e+00
3.269999999999974e+00	3.273537e+00
3.279999999999974e+00	3.283478e+00
3.289999999999974e+00	3.293419e+00
3.299999999999974e+00	3.303360e+00
3.309999999999973e+00	3.313300e+00
3.319999999999973e+00	3.323240e+00
3.329999999999973e+00	3.333180e+00
3.339999999999973e+00	3.343120e+00
3.349999999999973e+00	3.353060e+00
3.359999999999972e+00	3.362999e+00
3.369999999999972e+00	3.372938e+00
3.379999999999972e+00	3.382877e+00
3.389999999999972e+00	3.392816e+00
3.399999999999971e+00	3.402755e+00
3.409999999999971e+00	3.412694e+00
3.419999999999971e+00	3.422632e+00
3.429999999999971e+00	3.432570e+00
3.439999999999971e+00	3.442508e+00
3.449999999999970e+00	3.452446e+00
3.459999999999970e+00	3.462384e+00
3.469999999999970e+00	3.472322e+00
3.479999999999970e+00	3.482259e+00
3.489999999999970e+00	3.492196e+00
3.499999999999969e+00	3.502133e+00
3.509999999999969e+00	3.512070e+00
3.519999999999969e+00	3.522006e+00
3.529999999999969e+00	3.531943e+00
3.539999999999969e+00	3.541879e+00
3.549999999999968e+00	3.551815e+00
3.559999999999968e+00	3.561750e+00
3.569999999999968e+00	3.571686e+00
3.579999999999968e+00	3.581621e+00
3.589999999999967e+00	3.591557e+00
3.599999999999967e+00	3.601491e+00
