v1	V(vout)
2.939999999999981e+00	2.945415e+00
2.949999999999981e+00	2.955380e+00
2.959999999999981e+00	2.965346e+00
2.969999999999981e+00	2.975311e+00
2.979999999999980e+00	2.985277e+00
2.989999999999980e+00	2.995242e+00
2.999999999999980e+00	3.005208e+00
3.009999999999980e+00	3.015173e+00
3.019999999999980e+00	3.025138e+00
3.029999999999979e+00	3.035103e+00
3.039999999999979e+00	3.045068e+00
3.049999999999979e+00	3.055033e+00
3.059999999999979e+00	3.064998e+00
3.069999999999979e+00	3.074963e+00
3.079999999999978e+00	3.084928e+00
3.089999999999978e+00	3.094893e+00
3.099999999999978e+00	3.104857e+00
3.109999999999978e+00	3.114822e+00
3.119999999999977e+00	3.124786e+00
3.129999999999977e+00	3.134751e+00
3.139999999999977e+00	3.144715e+00
3.149999999999977e+00	3.154679e+00
3.159999999999977e+00	3.164643e+00
3.169999999999976e+00	3.174608e+00
3.179999999999976e+00	3.184572e+00
3.189999999999976e+00	3.194535e+00
3.199999999999976e+00	3.204499e+00
3.209999999999976e+00	3.214463e+00
3.219999999999975e+00	3.224427e+00
3.229999999999975e+00	3.234391e+00
3.239999999999975e+00	3.244354e+00
3.249999999999975e+00	3.254318e+00
3.259999999999974e+00	3.264281e+00
3.269999999999974e+00	3.274245e+00
3.279999999999974e+00	3.284208e+00
3.289999999999974e+00	3.294171e+00
3.299999999999974e+00	3.304134e+00
3.309999999999973e+00	3.314097e+00
3.319999999999973e+00	3.324060e+00
3.329999999999973e+00	3.334023e+00
3.339999999999973e+00	3.343986e+00
3.349999999999973e+00	3.353949e+00
3.359999999999972e+00	3.363912e+00
3.369999999999972e+00	3.373874e+00
3.379999999999972e+00	3.383837e+00
3.389999999999972e+00	3.393799e+00
3.399999999999971e+00	3.403761e+00
3.409999999999971e+00	3.413724e+00
3.419999999999971e+00	3.423686e+00
3.429999999999971e+00	3.433648e+00
3.439999999999971e+00	3.443610e+00
3.449999999999970e+00	3.453572e+00
3.459999999999970e+00	3.463534e+00
3.469999999999970e+00	3.473496e+00
3.479999999999970e+00	3.483457e+00
