vout	I(Iout)
6.070000000000071e-002	1.420958e-006
6.080000000000072e-002	1.419097e-006
6.090000000000072e-002	1.417238e-006
6.100000000000072e-002	1.415381e-006
6.110000000000072e-002	1.413525e-006
6.120000000000073e-002	1.411670e-006
6.130000000000073e-002	1.409818e-006
6.140000000000073e-002	1.407967e-006
6.150000000000074e-002	1.406118e-006
6.160000000000074e-002	1.404270e-006
6.170000000000074e-002	1.402424e-006
6.180000000000074e-002	1.400579e-006
6.190000000000075e-002	1.398736e-006
6.200000000000075e-002	1.396895e-006
6.210000000000075e-002	1.395055e-006
6.220000000000076e-002	1.393217e-006
6.230000000000076e-002	1.391380e-006
6.240000000000076e-002	1.389545e-006
6.250000000000076e-002	1.387712e-006
6.260000000000077e-002	1.385880e-006
6.270000000000077e-002	1.384050e-006
6.280000000000077e-002	1.382221e-006
6.290000000000078e-002	1.380394e-006
6.300000000000078e-002	1.378569e-006
6.310000000000078e-002	1.376745e-006
6.320000000000078e-002	1.374923e-006
6.330000000000079e-002	1.373102e-006
6.340000000000079e-002	1.371283e-006
6.350000000000079e-002	1.369466e-006
6.360000000000080e-002	1.367650e-006
6.370000000000080e-002	1.365836e-006
6.380000000000080e-002	1.364023e-006
6.390000000000080e-002	1.362212e-006
6.400000000000081e-002	1.360403e-006
6.410000000000081e-002	1.358595e-006
6.420000000000081e-002	1.356789e-006
6.430000000000082e-002	1.354984e-006
6.440000000000082e-002	1.353181e-006
6.450000000000082e-002	1.351380e-006
6.460000000000082e-002	1.349580e-006
6.470000000000083e-002	1.347782e-006
6.480000000000083e-002	1.345985e-006
6.490000000000083e-002	1.344190e-006
6.500000000000084e-002	1.342396e-006
6.510000000000084e-002	1.340604e-006
6.520000000000084e-002	1.338814e-006
6.530000000000084e-002	1.337025e-006
6.540000000000085e-002	1.335238e-006
6.550000000000085e-002	1.333453e-006
6.560000000000085e-002	1.331669e-006
6.570000000000086e-002	1.329886e-006
6.580000000000086e-002	1.328106e-006
6.590000000000086e-002	1.326327e-006
6.600000000000086e-002	1.324549e-006
6.610000000000087e-002	1.322773e-006
6.620000000000087e-002	1.320999e-006
6.630000000000087e-002	1.319226e-006
6.640000000000088e-002	1.317454e-006
6.650000000000088e-002	1.315685e-006
6.660000000000088e-002	1.313917e-006
6.670000000000088e-002	1.312150e-006
6.680000000000089e-002	1.310385e-006
6.690000000000089e-002	1.308622e-006
6.700000000000089e-002	1.306860e-006
6.710000000000090e-002	1.305100e-006
6.720000000000090e-002	1.303342e-006
6.730000000000090e-002	1.301585e-006
6.740000000000090e-002	1.299829e-006
6.750000000000091e-002	1.298076e-006
6.760000000000091e-002	1.296323e-006
6.770000000000091e-002	1.294573e-006
6.780000000000092e-002	1.292824e-006
6.790000000000092e-002	1.291076e-006
6.800000000000092e-002	1.289330e-006
6.810000000000092e-002	1.287586e-006
6.820000000000093e-002	1.285843e-006
6.830000000000093e-002	1.284102e-006
6.840000000000093e-002	1.282363e-006
6.850000000000094e-002	1.280625e-006
6.860000000000094e-002	1.278888e-006
6.870000000000094e-002	1.277153e-006
6.880000000000094e-002	1.275420e-006
6.890000000000095e-002	1.273688e-006
6.900000000000095e-002	1.271958e-006
6.910000000000095e-002	1.270230e-006
6.920000000000096e-002	1.268503e-006
6.930000000000096e-002	1.266777e-006
6.940000000000096e-002	1.265054e-006
6.950000000000096e-002	1.263331e-006
6.960000000000097e-002	1.261611e-006
6.970000000000097e-002	1.259892e-006
6.980000000000097e-002	1.258174e-006
6.990000000000098e-002	1.256458e-006
7.000000000000098e-002	1.254744e-006
7.010000000000098e-002	1.253031e-006
7.020000000000098e-002	1.251320e-006
7.030000000000099e-002	1.249610e-006
7.040000000000099e-002	1.247902e-006
7.050000000000099e-002	1.246196e-006
7.060000000000100e-002	1.244491e-006
7.070000000000100e-002	1.242788e-006
7.080000000000100e-002	1.241086e-006
7.090000000000100e-002	1.239386e-006
7.100000000000101e-002	1.237687e-006
7.110000000000101e-002	1.235990e-006
7.120000000000101e-002	1.234294e-006
7.130000000000102e-002	1.232600e-006
7.140000000000102e-002	1.230908e-006
7.150000000000102e-002	1.229217e-006
7.160000000000102e-002	1.227528e-006
7.170000000000103e-002	1.225840e-006
7.180000000000103e-002	1.224154e-006
7.190000000000103e-002	1.222470e-006
7.200000000000104e-002	1.220787e-006
7.210000000000104e-002	1.219106e-006
7.220000000000104e-002	1.217426e-006
7.230000000000104e-002	1.215747e-006
7.240000000000105e-002	1.214071e-006
7.250000000000105e-002	1.212396e-006
7.260000000000105e-002	1.210722e-006
7.270000000000106e-002	1.209050e-006
7.280000000000106e-002	1.207380e-006
7.290000000000106e-002	1.205711e-006
7.300000000000106e-002	1.204043e-006
7.310000000000107e-002	1.202378e-006
7.320000000000107e-002	1.200714e-006
7.330000000000107e-002	1.199051e-006
