v1	V(n005)	I(I1)	I(I2)	I(Ib)
4.245000000000037e+00	2.814112e+00	9.864785e-08	6.736322e-11	9.868918e-08
4.246000000000038e+00	2.814941e+00	9.865175e-08	6.548356e-11	9.869120e-08
4.247000000000038e+00	2.815770e+00	9.865560e-08	6.366294e-11	9.869323e-08
4.248000000000038e+00	2.816599e+00	9.865938e-08	6.189953e-11	9.869527e-08
4.249000000000039e+00	2.817428e+00	9.866312e-08	6.019153e-11	9.869730e-08
4.250000000000039e+00	2.818257e+00	9.866680e-08	5.853720e-11	9.869933e-08
4.251000000000039e+00	2.819086e+00	9.867042e-08	5.693486e-11	9.870136e-08
4.252000000000040e+00	2.819915e+00	9.867399e-08	5.538289e-11	9.870339e-08
4.253000000000040e+00	2.820744e+00	9.867752e-08	5.387970e-11	9.870542e-08
4.254000000000040e+00	2.821573e+00	9.868101e-08	5.242376e-11	9.870745e-08
4.255000000000041e+00	2.822403e+00	9.868444e-08	5.101359e-11	9.870949e-08
4.256000000000041e+00	2.823232e+00	9.868783e-08	4.964776e-11	9.871152e-08
4.257000000000041e+00	2.824061e+00	9.869117e-08	4.832486e-11	9.871354e-08
4.258000000000042e+00	2.824890e+00	9.869448e-08	4.704357e-11	9.871557e-08
4.259000000000042e+00	2.825720e+00	9.869775e-08	4.580258e-11	9.871761e-08
4.260000000000042e+00	2.826549e+00	9.870097e-08	4.460060e-11	9.871964e-08
4.261000000000043e+00	2.827378e+00	9.870416e-08	4.343644e-11	9.872167e-08
4.262000000000043e+00	2.828208e+00	9.870731e-08	4.230889e-11	9.872370e-08
4.263000000000043e+00	2.829037e+00	9.871043e-08	4.121679e-11	9.872574e-08
4.264000000000044e+00	2.829867e+00	9.871351e-08	4.015907e-11	9.872777e-08
4.265000000000044e+00	2.830696e+00	9.871656e-08	3.913461e-11	9.872980e-08
4.266000000000044e+00	2.831526e+00	9.871958e-08	3.814238e-11	9.873183e-08
4.267000000000045e+00	2.832355e+00	9.872257e-08	3.718137e-11	9.873386e-08
4.268000000000045e+00	2.833185e+00	9.872552e-08	3.625060e-11	9.873590e-08
4.269000000000045e+00	2.834014e+00	9.872845e-08	3.534911e-11	9.873793e-08
4.270000000000046e+00	2.834844e+00	9.873135e-08	3.447599e-11	9.873996e-08
4.271000000000046e+00	2.835674e+00	9.873422e-08	3.363036e-11	9.874199e-08
4.272000000000046e+00	2.836503e+00	9.873706e-08	3.281133e-11	9.874402e-08
4.273000000000047e+00	2.837333e+00	9.873988e-08	3.201807e-11	9.874606e-08
4.274000000000047e+00	2.838163e+00	9.874267e-08	3.124979e-11	9.874809e-08
4.275000000000047e+00	2.838993e+00	9.874545e-08	3.050568e-11	9.875012e-08
4.276000000000048e+00	2.839822e+00	9.874820e-08	2.978500e-11	9.875215e-08
4.277000000000048e+00	2.840652e+00	9.875092e-08	2.908701e-11	9.875419e-08
4.278000000000048e+00	2.841482e+00	9.875362e-08	2.841099e-11	9.875622e-08
4.279000000000049e+00	2.842312e+00	9.875630e-08	2.775625e-11	9.875825e-08
4.280000000000049e+00	2.843142e+00	9.875896e-08	2.712213e-11	9.876028e-08
4.281000000000049e+00	2.843971e+00	9.876160e-08	2.650797e-11	9.876231e-08
4.282000000000050e+00	2.844801e+00	9.876423e-08	2.591314e-11	9.876435e-08
4.283000000000050e+00	2.845632e+00	9.876683e-08	2.533705e-11	9.876638e-08
4.284000000000050e+00	2.846462e+00	9.876941e-08	2.477910e-11	9.876842e-08
4.285000000000051e+00	2.847291e+00	9.877198e-08	2.423871e-11	9.877045e-08
4.286000000000051e+00	2.848121e+00	9.877453e-08	2.371535e-11	9.877248e-08
4.287000000000051e+00	2.848952e+00	9.877706e-08	2.320846e-11	9.877451e-08
4.288000000000052e+00	2.849782e+00	9.877958e-08	2.271754e-11	9.877655e-08
4.289000000000052e+00	2.850612e+00	9.878209e-08	2.224208e-11	9.877858e-08
4.290000000000052e+00	2.851442e+00	9.878458e-08	2.178161e-11	9.878061e-08
4.291000000000053e+00	2.852272e+00	9.878705e-08	2.133562e-11	9.878265e-08
4.292000000000053e+00	2.853102e+00	9.878951e-08	2.090369e-11	9.878468e-08
4.293000000000053e+00	2.853932e+00	9.879195e-08	2.048537e-11	9.878671e-08
4.294000000000054e+00	2.854763e+00	9.879439e-08	2.008022e-11	9.878875e-08
4.295000000000054e+00	2.855593e+00	9.879680e-08	1.968784e-11	9.879078e-08
4.296000000000054e+00	2.856423e+00	9.879921e-08	1.930781e-11	9.879282e-08
4.297000000000055e+00	2.857253e+00	9.880161e-08	1.893976e-11	9.879485e-08
4.298000000000055e+00	2.858084e+00	9.880399e-08	1.858331e-11	9.879688e-08
4.299000000000055e+00	2.858914e+00	9.880637e-08	1.823808e-11	9.879891e-08
4.300000000000056e+00	2.859744e+00	9.880873e-08	1.790373e-11	9.880095e-08
4.301000000000056e+00	2.860575e+00	9.881109e-08	1.757992e-11	9.880299e-08
4.302000000000056e+00	2.861405e+00	9.881342e-08	1.726631e-11	9.880502e-08
4.303000000000057e+00	2.862235e+00	9.881576e-08	1.696258e-11	9.880705e-08
4.304000000000057e+00	2.863066e+00	9.881808e-08	1.666843e-11	9.880909e-08
4.305000000000057e+00	2.863896e+00	9.882039e-08	1.638354e-11	9.881112e-08
4.306000000000058e+00	2.864727e+00	9.882270e-08	1.610763e-11	9.881315e-08
4.307000000000058e+00	2.865557e+00	9.882500e-08	1.584042e-11	9.881519e-08
4.308000000000058e+00	2.866388e+00	9.882729e-08	1.558163e-11	9.881722e-08
4.309000000000059e+00	2.867218e+00	9.882957e-08	1.533099e-11	9.881926e-08
4.310000000000059e+00	2.868049e+00	9.883184e-08	1.508826e-11	9.882130e-08
4.311000000000059e+00	2.868879e+00	9.883410e-08	1.485317e-11	9.882333e-08
4.312000000000060e+00	2.869710e+00	9.883636e-08	1.462550e-11	9.882536e-08
4.313000000000060e+00	2.870541e+00	9.883861e-08	1.440499e-11	9.882740e-08
4.314000000000060e+00	2.871371e+00	9.884085e-08	1.419145e-11	9.882943e-08
4.315000000000061e+00	2.872202e+00	9.884309e-08	1.398463e-11	9.883147e-08
4.316000000000061e+00	2.873032e+00	9.884532e-08	1.378433e-11	9.883350e-08
4.317000000000061e+00	2.873863e+00	9.884754e-08	1.359035e-11	9.883554e-08
4.318000000000062e+00	2.874694e+00	9.884976e-08	1.340248e-11	9.883757e-08
4.319000000000062e+00	2.875525e+00	9.885198e-08	1.322054e-11	9.883961e-08
4.320000000000062e+00	2.876355e+00	9.885418e-08	1.304433e-11	9.884165e-08
4.321000000000063e+00	2.877186e+00	9.885638e-08	1.287367e-11	9.884368e-08
4.322000000000063e+00	2.878017e+00	9.885858e-08	1.270840e-11	9.884572e-08
4.323000000000063e+00	2.878848e+00	9.886077e-08	1.254834e-11	9.884775e-08
4.324000000000064e+00	2.879678e+00	9.886296e-08	1.239332e-11	9.884979e-08
4.325000000000064e+00	2.880509e+00	9.886514e-08	1.224319e-11	9.885182e-08
4.326000000000064e+00	2.881340e+00	9.886731e-08	1.209780e-11	9.885386e-08
4.327000000000065e+00	2.882171e+00	9.886949e-08	1.195699e-11	9.885589e-08
4.328000000000065e+00	2.883002e+00	9.887165e-08	1.182062e-11	9.885793e-08
4.329000000000065e+00	2.883833e+00	9.887381e-08	1.168855e-11	9.885996e-08
4.330000000000066e+00	2.884664e+00	9.887597e-08	1.156064e-11	9.886200e-08
4.331000000000066e+00	2.885494e+00	9.887813e-08	1.143677e-11	9.886404e-08
4.332000000000066e+00	2.886326e+00	9.888028e-08	1.131681e-11	9.886607e-08
4.333000000000067e+00	2.887156e+00	9.888243e-08	1.120063e-11	9.886811e-08
4.334000000000067e+00	2.887988e+00	9.888457e-08	1.108811e-11	9.887015e-08
4.335000000000067e+00	2.888819e+00	9.888672e-08	1.097914e-11	9.887219e-08
4.336000000000068e+00	2.889650e+00	9.888885e-08	1.087362e-11	9.887422e-08
4.337000000000068e+00	2.890481e+00	9.889099e-08	1.077141e-11	9.887626e-08
4.338000000000068e+00	2.891312e+00	9.889312e-08	1.067243e-11	9.887829e-08
4.339000000000069e+00	2.892143e+00	9.889524e-08	1.057658e-11	9.888033e-08
4.340000000000069e+00	2.892974e+00	9.889737e-08	1.048374e-11	9.888237e-08
4.341000000000069e+00	2.893805e+00	9.889949e-08	1.039384e-11	9.888440e-08
4.342000000000070e+00	2.894636e+00	9.890162e-08	1.030677e-11	9.888644e-08
4.343000000000070e+00	2.895467e+00	9.890373e-08	1.022245e-11	9.888848e-08
4.344000000000070e+00	2.896298e+00	9.890584e-08	1.014078e-11	9.889051e-08
4.345000000000071e+00	2.897130e+00	9.890795e-08	1.006170e-11	9.889255e-08
4.346000000000071e+00	2.897961e+00	9.891006e-08	9.985106e-12	9.889459e-08
4.347000000000071e+00	2.898792e+00	9.891217e-08	9.910933e-12	9.889662e-08
4.348000000000072e+00	2.899623e+00	9.891428e-08	9.839095e-12	9.889866e-08
4.349000000000072e+00	2.900455e+00	9.891638e-08	9.769529e-12	9.890070e-08
4.350000000000072e+00	2.901286e+00	9.891848e-08	9.702155e-12	9.890274e-08
4.351000000000073e+00	2.902117e+00	9.892058e-08	9.636904e-12	9.890477e-08
4.352000000000073e+00	2.902949e+00	9.892268e-08	9.573717e-12	9.890681e-08
4.353000000000073e+00	2.903780e+00	9.892477e-08	9.512522e-12	9.890885e-08
4.354000000000074e+00	2.904611e+00	9.892687e-08	9.453259e-12	9.891089e-08
4.355000000000074e+00	2.905442e+00	9.892896e-08	9.395861e-12	9.891293e-08
4.356000000000074e+00	2.906274e+00	9.893105e-08	9.340280e-12	9.891496e-08
4.357000000000075e+00	2.907105e+00	9.893314e-08	9.286449e-12	9.891700e-08
4.358000000000075e+00	2.907937e+00	9.893522e-08	9.234321e-12	9.891904e-08
4.359000000000075e+00	2.908768e+00	9.893731e-08	9.183835e-12	9.892108e-08
4.360000000000076e+00	2.909600e+00	9.893939e-08	9.134939e-12	9.892312e-08
4.361000000000076e+00	2.910431e+00	9.894147e-08	9.087591e-12	9.892516e-08
4.362000000000076e+00	2.911263e+00	9.894355e-08	9.041739e-12	9.892720e-08
4.363000000000077e+00	2.912094e+00	9.894563e-08	8.997327e-12	9.892923e-08
4.364000000000077e+00	2.912926e+00	9.894771e-08	8.954323e-12	9.893127e-08
4.365000000000077e+00	2.913757e+00	9.894978e-08	8.912671e-12	9.893331e-08
4.366000000000078e+00	2.914589e+00	9.895187e-08	8.872339e-12	9.893535e-08
4.367000000000078e+00	2.915420e+00	9.895393e-08	8.833277e-12	9.893738e-08
4.368000000000078e+00	2.916252e+00	9.895601e-08	8.795452e-12	9.893942e-08
4.369000000000079e+00	2.917084e+00	9.895808e-08	8.758816e-12	9.894146e-08
4.370000000000079e+00	2.917915e+00	9.896015e-08	8.723334e-12	9.894350e-08
4.371000000000079e+00	2.918747e+00	9.896223e-08	8.688980e-12	9.894554e-08
4.372000000000080e+00	2.919579e+00	9.896429e-08	8.655705e-12	9.894758e-08
4.373000000000080e+00	2.920410e+00	9.896636e-08	8.623481e-12	9.894962e-08
4.374000000000080e+00	2.921242e+00	9.896843e-08	8.592271e-12	9.895166e-08
4.375000000000081e+00	2.922074e+00	9.897050e-08	8.562050e-12	9.895370e-08
4.376000000000081e+00	2.922905e+00	9.897256e-08	8.532786e-12	9.895574e-08
4.377000000000081e+00	2.923737e+00	9.897462e-08	8.504442e-12	9.895778e-08
4.378000000000082e+00	2.924569e+00	9.897669e-08	8.476993e-12	9.895982e-08
4.379000000000082e+00	2.925401e+00	9.897875e-08	8.450412e-12	9.896186e-08
4.380000000000082e+00	2.926233e+00	9.898081e-08	8.424667e-12	9.896390e-08
4.381000000000083e+00	2.927064e+00	9.898287e-08	8.399738e-12	9.896594e-08
4.382000000000083e+00	2.927896e+00	9.898494e-08	8.375595e-12	9.896798e-08
4.383000000000083e+00	2.928728e+00	9.898700e-08	8.352214e-12	9.897002e-08
4.384000000000084e+00	2.929560e+00	9.898906e-08	8.329576e-12	9.897206e-08
4.385000000000084e+00	2.930392e+00	9.899112e-08	8.307648e-12	9.897410e-08
4.386000000000084e+00	2.931224e+00	9.899318e-08	8.286411e-12	9.897614e-08
4.387000000000085e+00	2.932055e+00	9.899524e-08	8.265845e-12	9.897818e-08
4.388000000000085e+00	2.932888e+00	9.899729e-08	8.245931e-12	9.898022e-08
4.389000000000085e+00	2.933719e+00	9.899935e-08	8.226642e-12	9.898226e-08
4.390000000000086e+00	2.934551e+00	9.900140e-08	8.207969e-12	9.898431e-08
4.391000000000086e+00	2.935383e+00	9.900346e-08	8.189880e-12	9.898635e-08
4.392000000000087e+00	2.936215e+00	9.900552e-08	8.172365e-12	9.898839e-08
4.393000000000087e+00	2.937047e+00	9.900757e-08	8.155399e-12	9.899043e-08
4.394000000000087e+00	2.937880e+00	9.900963e-08	8.138973e-12	9.899247e-08
4.395000000000088e+00	2.938712e+00	9.901169e-08	8.123062e-12	9.899451e-08
4.396000000000088e+00	2.939543e+00	9.901374e-08	8.107657e-12	9.899655e-08
4.397000000000088e+00	2.940376e+00	9.901579e-08	8.092737e-12	9.899860e-08
4.398000000000089e+00	2.941208e+00	9.901785e-08	8.078288e-12	9.900064e-08
4.399000000000089e+00	2.942040e+00	9.901990e-08	8.064297e-12	9.900268e-08
4.400000000000000e+00	2.942872e+00	9.902195e-08	8.050748e-12	9.900472e-08
