v1	V(n005)	I(I1)	I(I2)	I(Ib)
2.923999999999964e+00	1.801036e+00	1.088787e-08	8.532075e-08	9.608281e-08
2.924999999999964e+00	1.801147e+00	1.116790e-08	8.504102e-08	9.608311e-08
2.925999999999964e+00	1.801261e+00	1.145373e-08	8.475551e-08	9.608343e-08
2.926999999999964e+00	1.801378e+00	1.174540e-08	8.446416e-08	9.608376e-08
2.927999999999964e+00	1.801497e+00	1.204296e-08	8.416692e-08	9.608409e-08
2.928999999999964e+00	1.801618e+00	1.234648e-08	8.386374e-08	9.608443e-08
2.929999999999964e+00	1.801743e+00	1.265599e-08	8.355457e-08	9.608478e-08
2.930999999999964e+00	1.801870e+00	1.297155e-08	8.323936e-08	9.608513e-08
2.931999999999964e+00	1.802001e+00	1.329319e-08	8.291808e-08	9.608550e-08
2.932999999999963e+00	1.802134e+00	1.362095e-08	8.259067e-08	9.608587e-08
2.933999999999963e+00	1.802270e+00	1.395487e-08	8.225712e-08	9.608625e-08
2.934999999999963e+00	1.802409e+00	1.429500e-08	8.191738e-08	9.608664e-08
2.935999999999963e+00	1.802551e+00	1.464134e-08	8.157141e-08	9.608704e-08
2.936999999999963e+00	1.802697e+00	1.499394e-08	8.121921e-08	9.608744e-08
2.937999999999963e+00	1.802845e+00	1.535282e-08	8.086073e-08	9.608785e-08
2.938999999999963e+00	1.802996e+00	1.571800e-08	8.049597e-08	9.608827e-08
2.939999999999963e+00	1.803151e+00	1.608949e-08	8.012489e-08	9.608870e-08
2.940999999999963e+00	1.803309e+00	1.646730e-08	7.974750e-08	9.608915e-08
2.941999999999962e+00	1.803470e+00	1.685146e-08	7.936378e-08	9.608959e-08
2.942999999999962e+00	1.803635e+00	1.724196e-08	7.897372e-08	9.609006e-08
2.943999999999962e+00	1.803802e+00	1.763880e-08	7.857733e-08	9.609052e-08
2.944999999999962e+00	1.803974e+00	1.804199e-08	7.817460e-08	9.609100e-08
2.945999999999962e+00	1.804148e+00	1.845151e-08	7.776555e-08	9.609149e-08
2.946999999999962e+00	1.804327e+00	1.886736e-08	7.735017e-08	9.609199e-08
2.947999999999962e+00	1.804508e+00	1.928952e-08	7.692850e-08	9.609249e-08
2.948999999999962e+00	1.804693e+00	1.971797e-08	7.650054e-08	9.609301e-08
2.949999999999962e+00	1.804882e+00	2.015269e-08	7.606632e-08	9.609354e-08
2.950999999999961e+00	1.805074e+00	2.059366e-08	7.562587e-08	9.609407e-08
2.951999999999961e+00	1.805271e+00	2.104083e-08	7.517922e-08	9.609462e-08
2.952999999999961e+00	1.805470e+00	2.149418e-08	7.472640e-08	9.609518e-08
2.953999999999961e+00	1.805674e+00	2.195366e-08	7.426746e-08	9.609574e-08
2.954999999999961e+00	1.805881e+00	2.241923e-08	7.380244e-08	9.609632e-08
2.955999999999961e+00	1.806092e+00	2.289084e-08	7.333139e-08	9.609690e-08
2.956999999999961e+00	1.806307e+00	2.336843e-08	7.285436e-08	9.609751e-08
2.957999999999961e+00	1.806525e+00	2.385195e-08	7.237142e-08	9.609812e-08
2.958999999999961e+00	1.806748e+00	2.434134e-08	7.188262e-08	9.609874e-08
2.959999999999960e+00	1.806974e+00	2.483651e-08	7.138804e-08	9.609937e-08
2.960999999999960e+00	1.807205e+00	2.533742e-08	7.088774e-08	9.610001e-08
2.961999999999960e+00	1.807439e+00	2.584397e-08	7.038181e-08	9.610066e-08
2.962999999999960e+00	1.807677e+00	2.635609e-08	6.987031e-08	9.610132e-08
2.963999999999960e+00	1.807920e+00	2.687368e-08	6.935335e-08	9.610201e-08
2.964999999999960e+00	1.808166e+00	2.739668e-08	6.883100e-08	9.610269e-08
2.965999999999960e+00	1.808416e+00	2.792497e-08	6.830336e-08	9.610338e-08
2.966999999999960e+00	1.808671e+00	2.845846e-08	6.777054e-08	9.610410e-08
2.967999999999960e+00	1.808930e+00	2.899705e-08	6.723262e-08	9.610482e-08
2.968999999999959e+00	1.809193e+00	2.954064e-08	6.668972e-08	9.610555e-08
2.969999999999959e+00	1.809460e+00	3.008910e-08	6.614194e-08	9.610629e-08
2.970999999999959e+00	1.809731e+00	3.064234e-08	6.558941e-08	9.610705e-08
2.971999999999959e+00	1.810006e+00	3.120023e-08	6.503223e-08	9.610782e-08
2.972999999999959e+00	1.810286e+00	3.176265e-08	6.447054e-08	9.610859e-08
2.973999999999959e+00	1.810570e+00	3.232946e-08	6.390446e-08	9.610939e-08
2.974999999999959e+00	1.810858e+00	3.290056e-08	6.333411e-08	9.611019e-08
2.975999999999959e+00	1.811151e+00	3.347580e-08	6.275963e-08	9.611100e-08
2.976999999999959e+00	1.811447e+00	3.405504e-08	6.218114e-08	9.611183e-08
2.977999999999958e+00	1.811749e+00	3.463814e-08	6.159881e-08	9.611267e-08
2.978999999999958e+00	1.812054e+00	3.522497e-08	6.101277e-08	9.611352e-08
2.979999999999958e+00	1.812364e+00	3.581539e-08	6.042315e-08	9.611438e-08
2.980999999999958e+00	1.812678e+00	3.640923e-08	5.983012e-08	9.611526e-08
2.981999999999958e+00	1.812997e+00	3.700634e-08	5.923382e-08	9.611615e-08
2.982999999999958e+00	1.813320e+00	3.760658e-08	5.863441e-08	9.611704e-08
2.983999999999958e+00	1.813647e+00	3.820978e-08	5.803204e-08	9.611796e-08
2.984999999999958e+00	1.813979e+00	3.881580e-08	5.742687e-08	9.611888e-08
2.985999999999958e+00	1.814315e+00	3.942445e-08	5.681908e-08	9.611981e-08
2.986999999999957e+00	1.814656e+00	4.003559e-08	5.620880e-08	9.612076e-08
2.987999999999957e+00	1.815001e+00	4.064904e-08	5.559623e-08	9.612172e-08
2.988999999999957e+00	1.815351e+00	4.126464e-08	5.498152e-08	9.612270e-08
2.989999999999957e+00	1.815705e+00	4.188222e-08	5.436484e-08	9.612369e-08
2.990999999999957e+00	1.816064e+00	4.250160e-08	5.374637e-08	9.612468e-08
2.991999999999957e+00	1.816427e+00	4.312261e-08	5.312628e-08	9.612569e-08
2.992999999999957e+00	1.816794e+00	4.374508e-08	5.250474e-08	9.612671e-08
2.993999999999957e+00	1.817166e+00	4.436884e-08	5.188193e-08	9.612775e-08
2.994999999999957e+00	1.817543e+00	4.499369e-08	5.125802e-08	9.612879e-08
2.995999999999956e+00	1.817924e+00	4.561948e-08	5.063320e-08	9.612985e-08
2.996999999999956e+00	1.818310e+00	4.624601e-08	5.000764e-08	9.613093e-08
2.997999999999956e+00	1.818700e+00	4.687312e-08	4.938152e-08	9.613201e-08
2.998999999999956e+00	1.819095e+00	4.750061e-08	4.875501e-08	9.613311e-08
2.999999999999956e+00	1.819494e+00	4.812831e-08	4.812831e-08	9.613422e-08
3.000999999999956e+00	1.819897e+00	4.875605e-08	4.750159e-08	9.613535e-08
3.001999999999956e+00	1.820306e+00	4.938363e-08	4.687503e-08	9.613647e-08
3.002999999999956e+00	1.820718e+00	5.001089e-08	4.624881e-08	9.613763e-08
3.003999999999956e+00	1.821136e+00	5.063763e-08	4.562312e-08	9.613878e-08
3.004999999999955e+00	1.821557e+00	5.126369e-08	4.499812e-08	9.613996e-08
3.005999999999955e+00	1.821984e+00	5.188888e-08	4.437400e-08	9.614114e-08
3.006999999999955e+00	1.822415e+00	5.251302e-08	4.375093e-08	9.614234e-08
3.007999999999955e+00	1.822850e+00	5.313594e-08	4.312910e-08	9.614354e-08
3.008999999999955e+00	1.823290e+00	5.375746e-08	4.250868e-08	9.614477e-08
3.009999999999955e+00	1.823734e+00	5.437741e-08	4.188984e-08	9.614600e-08
3.010999999999955e+00	1.824183e+00	5.499561e-08	4.127276e-08	9.614725e-08
3.011999999999955e+00	1.824636e+00	5.561188e-08	4.065761e-08	9.614851e-08
3.012999999999955e+00	1.825094e+00	5.622608e-08	4.004456e-08	9.614978e-08
3.013999999999954e+00	1.825556e+00	5.683801e-08	3.943378e-08	9.615106e-08
3.014999999999954e+00	1.826023e+00	5.744752e-08	3.882543e-08	9.615236e-08
3.015999999999954e+00	1.826494e+00	5.805444e-08	3.821969e-08	9.615367e-08
3.016999999999954e+00	1.826970e+00	5.865860e-08	3.761670e-08	9.615498e-08
3.017999999999954e+00	1.827449e+00	5.925985e-08	3.701664e-08	9.615632e-08
3.018999999999954e+00	1.827934e+00	5.985804e-08	3.641966e-08	9.615766e-08
3.019999999999954e+00	1.828423e+00	6.045299e-08	3.582592e-08	9.615902e-08
3.020999999999954e+00	1.828916e+00	6.104457e-08	3.523557e-08	9.616039e-08
3.021999999999954e+00	1.829413e+00	6.163263e-08	3.464875e-08	9.616177e-08
3.022999999999954e+00	1.829915e+00	6.221700e-08	3.406561e-08	9.616316e-08
3.023999999999953e+00	1.830422e+00	6.279756e-08	3.348631e-08	9.616456e-08
3.024999999999953e+00	1.830932e+00	6.337417e-08	3.291097e-08	9.616598e-08
3.025999999999953e+00	1.831447e+00	6.394667e-08	3.233974e-08	9.616741e-08
3.026999999999953e+00	1.831966e+00	6.451495e-08	3.177275e-08	9.616885e-08
3.027999999999953e+00	1.832490e+00	6.507887e-08	3.121012e-08	9.617030e-08
3.028999999999953e+00	1.833017e+00	6.563830e-08	3.065200e-08	9.617176e-08
3.029999999999953e+00	1.833549e+00	6.619313e-08	3.009849e-08	9.617324e-08
3.030999999999953e+00	1.834085e+00	6.674323e-08	2.954972e-08	9.617472e-08
3.031999999999953e+00	1.834626e+00	6.728848e-08	2.900580e-08	9.617622e-08
3.032999999999952e+00	1.835170e+00	6.782878e-08	2.846685e-08	9.617773e-08
3.033999999999952e+00	1.835719e+00	6.836402e-08	2.793297e-08	9.617925e-08
3.034999999999952e+00	1.836272e+00	6.889410e-08	2.740426e-08	9.618078e-08
3.035999999999952e+00	1.836829e+00	6.941890e-08	2.688083e-08	9.618233e-08
3.036999999999952e+00	1.837389e+00	6.993835e-08	2.636277e-08	9.618388e-08
3.037999999999952e+00	1.837954e+00	7.045235e-08	2.585016e-08	9.618545e-08
3.038999999999952e+00	1.838523e+00	7.096082e-08	2.534310e-08	9.618702e-08
3.039999999999952e+00	1.839096e+00	7.146367e-08	2.484167e-08	9.618861e-08
3.040999999999952e+00	1.839673e+00	7.196082e-08	2.434595e-08	9.619020e-08
3.041999999999951e+00	1.840254e+00	7.245220e-08	2.385600e-08	9.619181e-08
3.042999999999951e+00	1.840839e+00	7.293774e-08	2.337190e-08	9.619343e-08
3.043999999999951e+00	1.841428e+00	7.341739e-08	2.289371e-08	9.619506e-08
3.044999999999951e+00	1.842020e+00	7.389107e-08	2.242149e-08	9.619670e-08
3.045999999999951e+00	1.842616e+00	7.435874e-08	2.195530e-08	9.619835e-08
3.046999999999951e+00	1.843216e+00	7.482033e-08	2.149518e-08	9.620000e-08
3.047999999999951e+00	1.843820e+00	7.527582e-08	2.104119e-08	9.620167e-08
3.048999999999951e+00	1.844428e+00	7.572515e-08	2.059336e-08	9.620336e-08
3.049999999999951e+00	1.845039e+00	7.616829e-08	2.015174e-08	9.620505e-08
3.050999999999950e+00	1.845654e+00	7.660520e-08	1.971635e-08	9.620675e-08
3.051999999999950e+00	1.846272e+00	7.703585e-08	1.928722e-08	9.620846e-08
3.052999999999950e+00	1.846894e+00	7.746023e-08	1.886438e-08	9.621018e-08
3.053999999999950e+00	1.847520e+00	7.787830e-08	1.844785e-08	9.621191e-08
3.054999999999950e+00	1.848149e+00	7.829006e-08	1.803765e-08	9.621365e-08
3.055999999999950e+00	1.848781e+00	7.869550e-08	1.763378e-08	9.621539e-08
3.056999999999950e+00	1.849417e+00	7.909460e-08	1.723625e-08	9.621715e-08
3.057999999999950e+00	1.850056e+00	7.948736e-08	1.684507e-08	9.621891e-08
3.058999999999950e+00	1.850699e+00	7.987379e-08	1.646024e-08	9.622069e-08
3.059999999999949e+00	1.851345e+00	8.025388e-08	1.608174e-08	9.622247e-08
3.060999999999949e+00	1.851994e+00	8.062765e-08	1.570958e-08	9.622427e-08
3.061999999999949e+00	1.852647e+00	8.099511e-08	1.534374e-08	9.622607e-08
3.062999999999949e+00	1.853302e+00	8.135628e-08	1.498420e-08	9.622788e-08
3.063999999999949e+00	1.853961e+00	8.171116e-08	1.463094e-08	9.622970e-08
3.064999999999949e+00	1.854623e+00	8.205979e-08	1.428394e-08	9.623152e-08
3.065999999999949e+00	1.855288e+00	8.240220e-08	1.394318e-08	9.623336e-08
3.066999999999949e+00	1.855956e+00	8.273841e-08	1.360863e-08	9.623520e-08
3.067999999999949e+00	1.856627e+00	8.306846e-08	1.328024e-08	9.623705e-08
3.068999999999948e+00	1.857300e+00	8.339238e-08	1.295799e-08	9.623891e-08
3.069999999999948e+00	1.857977e+00	8.371021e-08	1.264184e-08	9.624078e-08
3.070999999999948e+00	1.858657e+00	8.402200e-08	1.233174e-08	9.624265e-08
3.071999999999948e+00	1.859339e+00	8.432778e-08	1.202765e-08	9.624453e-08
3.072999999999948e+00	1.860024e+00	8.462761e-08	1.172952e-08	9.624642e-08
3.073999999999948e+00	1.860712e+00	8.492153e-08	1.143731e-08	9.624831e-08
3.074999999999948e+00	1.861403e+00	8.520960e-08	1.115095e-08	9.625022e-08
3.075999999999948e+00	1.862096e+00	8.549188e-08	1.087040e-08	9.625213e-08
3.076999999999948e+00	1.862792e+00	8.576841e-08	1.059559e-08	9.625405e-08
3.077999999999947e+00	1.863490e+00	8.603926e-08	1.032647e-08	9.625597e-08
3.078999999999947e+00	1.864191e+00	8.630450e-08	1.006298e-08	9.625790e-08
3.079999999999947e+00	1.864894e+00	8.656416e-08	9.805055e-09	9.625984e-08
3.080999999999947e+00	1.865600e+00	8.681835e-08	9.552630e-09	9.626178e-08
3.081999999999947e+00	1.866308e+00	8.706710e-08	9.305638e-09	9.626373e-08
3.082999999999947e+00	1.867018e+00	8.731049e-08	9.064012e-09	9.626569e-08
3.083999999999947e+00	1.867731e+00	8.754859e-08	8.827683e-09	9.626765e-08
3.084999999999947e+00	1.868446e+00	8.778147e-08	8.596581e-09	9.626962e-08
3.085999999999947e+00	1.869163e+00	8.800920e-08	8.370635e-09	9.627159e-08
3.086999999999946e+00	1.869883e+00	8.823186e-08	8.149772e-09	9.627357e-08
3.087999999999946e+00	1.870604e+00	8.844950e-08	7.933917e-09	9.627556e-08
3.088999999999946e+00	1.871328e+00	8.866223e-08	7.722998e-09	9.627755e-08
3.089999999999946e+00	1.872053e+00	8.887010e-08	7.516939e-09	9.627954e-08
3.090999999999946e+00	1.872781e+00	8.907318e-08	7.315665e-09	9.628154e-08
3.091999999999946e+00	1.873511e+00	8.927156e-08	7.119099e-09	9.628355e-08
3.092999999999946e+00	1.874242e+00	8.946532e-08	6.927165e-09	9.628556e-08
3.093999999999946e+00	1.874976e+00	8.965453e-08	6.739786e-09	9.628757e-08
3.094999999999946e+00	1.875711e+00	8.983926e-08	6.556884e-09	9.628960e-08
3.095999999999945e+00	1.876448e+00	9.001960e-08	6.378382e-09	9.629162e-08
3.096999999999945e+00	1.877187e+00	9.019562e-08	6.204203e-09	9.629365e-08
3.097999999999945e+00	1.877927e+00	9.036740e-08	6.034269e-09	9.629569e-08
3.098999999999945e+00	1.878670e+00	9.053502e-08	5.868503e-09	9.629773e-08
3.099999999999945e+00	1.879414e+00	9.069855e-08	5.706826e-09	9.629976e-08
3.100999999999945e+00	1.880159e+00	9.085807e-08	5.549163e-09	9.630181e-08
3.101999999999945e+00	1.880906e+00	9.101367e-08	5.395436e-09	9.630386e-08
3.102999999999945e+00	1.881655e+00	9.116540e-08	5.245569e-09	9.630592e-08
3.103999999999945e+00	1.882406e+00	9.131336e-08	5.099486e-09	9.630798e-08
3.104999999999944e+00	1.883157e+00	9.145761e-08	4.957110e-09	9.631004e-08
3.105999999999944e+00	1.883911e+00	9.159824e-08	4.818367e-09	9.631211e-08
3.106999999999944e+00	1.884665e+00	9.173530e-08	4.683183e-09	9.631417e-08
3.107999999999944e+00	1.885421e+00	9.186889e-08	4.551483e-09	9.631625e-08
3.108999999999944e+00	1.886179e+00	9.199908e-08	4.423193e-09	9.631832e-08
3.109999999999944e+00	1.886937e+00	9.212592e-08	4.298242e-09	9.632041e-08
3.110999999999944e+00	1.887697e+00	9.224951e-08	4.176557e-09	9.632249e-08
3.111999999999944e+00	1.888459e+00	9.236990e-08	4.058068e-09	9.632458e-08
3.112999999999944e+00	1.889221e+00	9.248717e-08	3.942703e-09	9.632667e-08
3.113999999999943e+00	1.889985e+00	9.260139e-08	3.830394e-09	9.632876e-08
3.114999999999943e+00	1.890750e+00	9.271263e-08	3.721071e-09	9.633086e-08
3.115999999999943e+00	1.891516e+00	9.282095e-08	3.614667e-09	9.633295e-08
3.116999999999943e+00	1.892283e+00	9.292641e-08	3.511116e-09	9.633506e-08
3.117999999999943e+00	1.893051e+00	9.302910e-08	3.410351e-09	9.633716e-08
3.118999999999943e+00	1.893821e+00	9.312907e-08	3.312307e-09	9.633926e-08
3.119999999999943e+00	1.894591e+00	9.322638e-08	3.216921e-09	9.634137e-08
3.120999999999943e+00	1.895362e+00	9.332111e-08	3.124130e-09	9.634348e-08
3.121999999999943e+00	1.896135e+00	9.341330e-08	3.033871e-09	9.634559e-08
3.122999999999942e+00	1.896908e+00	9.350302e-08	2.946084e-09	9.634771e-08
3.123999999999942e+00	1.897682e+00	9.359033e-08	2.860708e-09	9.634983e-08
3.124999999999942e+00	1.898457e+00	9.367530e-08	2.777686e-09	9.635195e-08
3.125999999999942e+00	1.899233e+00	9.375797e-08	2.696958e-09	9.635407e-08
3.126999999999942e+00	1.900010e+00	9.383840e-08	2.618469e-09	9.635620e-08
3.127999999999942e+00	1.900788e+00	9.391665e-08	2.542163e-09	9.635833e-08
3.128999999999942e+00	1.901567e+00	9.399278e-08	2.467984e-09	9.636045e-08
3.129999999999942e+00	1.902346e+00	9.406684e-08	2.395879e-09	9.636258e-08
3.130999999999942e+00	1.903126e+00	9.413888e-08	2.325796e-09	9.636472e-08
3.131999999999941e+00	1.903907e+00	9.420895e-08	2.257683e-09	9.636685e-08
3.132999999999941e+00	1.904689e+00	9.427710e-08	2.191489e-09	9.636899e-08
3.133999999999941e+00	1.905471e+00	9.434338e-08	2.127165e-09	9.637112e-08
3.134999999999941e+00	1.906255e+00	9.440785e-08	2.064662e-09	9.637326e-08
3.135999999999941e+00	1.907038e+00	9.447054e-08	2.003934e-09	9.637540e-08
3.136999999999941e+00	1.907823e+00	9.453152e-08	1.944932e-09	9.637754e-08
3.137999999999941e+00	1.908608e+00	9.459080e-08	1.887613e-09	9.637969e-08
3.138999999999941e+00	1.909394e+00	9.464845e-08	1.831931e-09	9.638183e-08
3.139999999999941e+00	1.910180e+00	9.470451e-08	1.777844e-09	9.638398e-08
3.140999999999941e+00	1.910967e+00	9.475902e-08	1.725307e-09	9.638612e-08
3.141999999999940e+00	1.911755e+00	9.481202e-08	1.674281e-09	9.638828e-08
3.142999999999940e+00	1.912543e+00	9.486355e-08	1.624723e-09	9.639042e-08
3.143999999999940e+00	1.913332e+00	9.491366e-08	1.576596e-09	9.639258e-08
3.144999999999940e+00	1.914121e+00	9.496237e-08	1.529859e-09	9.639473e-08
3.145999999999940e+00	1.914911e+00	9.500974e-08	1.484475e-09	9.639688e-08
3.146999999999940e+00	1.915701e+00	9.505579e-08	1.440408e-09	9.639903e-08
3.147999999999940e+00	1.916492e+00	9.510056e-08	1.397620e-09	9.640119e-08
3.148999999999940e+00	1.917283e+00	9.514409e-08	1.356077e-09	9.640335e-08
3.149999999999940e+00	1.918075e+00	9.518640e-08	1.315745e-09	9.640550e-08
3.150999999999939e+00	1.918867e+00	9.522755e-08	1.276589e-09	9.640766e-08
3.151999999999939e+00	1.919660e+00	9.526754e-08	1.238578e-09	9.640982e-08
3.152999999999939e+00	1.920453e+00	9.530643e-08	1.201679e-09	9.641198e-08
3.153999999999939e+00	1.921246e+00	9.534424e-08	1.165862e-09	9.641414e-08
3.154999999999939e+00	1.922040e+00	9.538100e-08	1.131096e-09	9.641630e-08
3.155999999999939e+00	1.922835e+00	9.541674e-08	1.097351e-09	9.641846e-08
3.156999999999939e+00	1.923629e+00	9.545148e-08	1.064599e-09	9.642063e-08
3.157999999999939e+00	1.924424e+00	9.548526e-08	1.032812e-09	9.642279e-08
3.158999999999939e+00	1.925220e+00	9.551811e-08	1.001962e-09	9.642496e-08
3.159999999999938e+00	1.926016e+00	9.555004e-08	9.720230e-10	9.642712e-08
3.160999999999938e+00	1.926812e+00	9.558110e-08	9.429690e-10	9.642928e-08
3.161999999999938e+00	1.927608e+00	9.561129e-08	9.147749e-10	9.643145e-08
3.162999999999938e+00	1.928405e+00	9.564065e-08	8.874160e-10	9.643362e-08
3.163999999999938e+00	1.929202e+00	9.566919e-08	8.608684e-10	9.643578e-08
3.164999999999938e+00	1.930000e+00	9.569695e-08	8.351088e-10	9.643795e-08
3.165999999999938e+00	1.930797e+00	9.572395e-08	8.101145e-10	9.644012e-08
3.166999999999938e+00	1.931596e+00	9.575021e-08	7.858637e-10	9.644229e-08
3.167999999999938e+00	1.932394e+00	9.577574e-08	7.623346e-10	9.644446e-08
3.168999999999937e+00	1.933192e+00	9.580057e-08	7.395067e-10	9.644663e-08
3.169999999999937e+00	1.933991e+00	9.582472e-08	7.173595e-10	9.644880e-08
3.170999999999937e+00	1.934791e+00	9.584821e-08	6.958732e-10	9.645097e-08
3.171999999999937e+00	1.935590e+00	9.587107e-08	6.750288e-10	9.645314e-08
3.172999999999937e+00	1.936390e+00	9.589329e-08	6.548075e-10	9.645531e-08
3.173999999999937e+00	1.937190e+00	9.591492e-08	6.351911e-10	9.645748e-08
3.174999999999937e+00	1.937990e+00	9.593595e-08	6.161621e-10	9.645965e-08
3.175999999999937e+00	1.938790e+00	9.595642e-08	5.977032e-10	9.646183e-08
3.176999999999937e+00	1.939591e+00	9.597634e-08	5.797977e-10	9.646400e-08
3.177999999999936e+00	1.940392e+00	9.599572e-08	5.624294e-10	9.646617e-08
3.178999999999936e+00	1.941193e+00	9.601457e-08	5.455825e-10	9.646834e-08
3.179999999999936e+00	1.941994e+00	9.603293e-08	5.292418e-10	9.647052e-08
3.180999999999936e+00	1.942796e+00	9.605078e-08	5.133923e-10	9.647269e-08
3.181999999999936e+00	1.943597e+00	9.606817e-08	4.980195e-10	9.647486e-08
3.182999999999936e+00	1.944399e+00	9.608510e-08	4.831094e-10	9.647704e-08
3.183999999999936e+00	1.945201e+00	9.610157e-08	4.686484e-10	9.647921e-08
3.184999999999936e+00	1.946003e+00	9.611760e-08	4.546231e-10	9.648138e-08
3.185999999999936e+00	1.946806e+00	9.613322e-08	4.410206e-10	9.648355e-08
3.186999999999935e+00	1.947608e+00	9.614843e-08	4.278284e-10	9.648573e-08
3.187999999999935e+00	1.948411e+00	9.616324e-08	4.150343e-10	9.648790e-08
3.188999999999935e+00	1.949214e+00	9.617766e-08	4.026266e-10	9.649008e-08
3.189999999999935e+00	1.950017e+00	9.619171e-08	3.905937e-10	9.649225e-08
3.190999999999935e+00	1.950820e+00	9.620540e-08	3.789244e-10	9.649442e-08
3.191999999999935e+00	1.951624e+00	9.621873e-08	3.676081e-10	9.649660e-08
3.192999999999935e+00	1.952428e+00	9.623172e-08	3.566340e-10	9.649877e-08
3.193999999999935e+00	1.953231e+00	9.624438e-08	3.459921e-10	9.650095e-08
3.194999999999935e+00	1.954035e+00	9.625671e-08	3.356724e-10	9.650313e-08
3.195999999999934e+00	1.954839e+00	9.626874e-08	3.256652e-10	9.650530e-08
3.196999999999934e+00	1.955643e+00	9.628046e-08	3.159613e-10	9.650748e-08
3.197999999999934e+00	1.956447e+00	9.629189e-08	3.065516e-10	9.650965e-08
3.198999999999934e+00	1.957252e+00	9.630303e-08	2.974272e-10	9.651183e-08
3.199999999999934e+00	1.958056e+00	9.631390e-08	2.885795e-10	9.651400e-08
3.200999999999934e+00	1.958861e+00	9.632450e-08	2.800004e-10	9.651617e-08
3.201999999999934e+00	1.959666e+00	9.633484e-08	2.716817e-10	9.651835e-08
3.202999999999934e+00	1.960470e+00	9.634492e-08	2.636157e-10	9.652052e-08
3.203999999999934e+00	1.961275e+00	9.635476e-08	2.557946e-10	9.652270e-08
3.204999999999933e+00	1.962080e+00	9.636437e-08	2.482112e-10	9.652487e-08
3.205999999999933e+00	1.962886e+00	9.637374e-08	2.408583e-10	9.652705e-08
3.206999999999933e+00	1.963691e+00	9.638289e-08	2.337290e-10	9.652922e-08
3.207999999999933e+00	1.964496e+00	9.639182e-08	2.268165e-10	9.653139e-08
3.208999999999933e+00	1.965302e+00	9.640055e-08	2.201143e-10	9.653357e-08
3.209999999999933e+00	1.966107e+00	9.640907e-08	2.136161e-10	9.653574e-08
3.210999999999933e+00	1.966913e+00	9.641739e-08	2.073157e-10	9.653792e-08
3.211999999999933e+00	1.967719e+00	9.642552e-08	2.012071e-10	9.654009e-08
3.212999999999933e+00	1.968525e+00	9.643346e-08	1.952845e-10	9.654227e-08
3.213999999999932e+00	1.969331e+00	9.644123e-08	1.895423e-10	9.654444e-08
3.214999999999932e+00	1.970137e+00	9.644882e-08	1.839752e-10	9.654661e-08
3.215999999999932e+00	1.970943e+00	9.645623e-08	1.785777e-10	9.654879e-08
3.216999999999932e+00	1.971749e+00	9.646349e-08	1.733447e-10	9.655096e-08
3.217999999999932e+00	1.972556e+00	9.647059e-08	1.682713e-10	9.655314e-08
3.218999999999932e+00	1.973362e+00	9.647753e-08	1.633526e-10	9.655531e-08
3.219999999999932e+00	1.974168e+00	9.648432e-08	1.585840e-10	9.655749e-08
3.220999999999932e+00	1.974975e+00	9.649097e-08	1.539608e-10	9.655966e-08
3.221999999999932e+00	1.975782e+00	9.649747e-08	1.494788e-10	9.656183e-08
3.222999999999931e+00	1.976588e+00	9.650385e-08	1.451335e-10	9.656400e-08
3.223999999999931e+00	1.977395e+00	9.651008e-08	1.409209e-10	9.656618e-08
3.224999999999931e+00	1.978202e+00	9.651619e-08	1.368369e-10	9.656835e-08
3.225999999999931e+00	1.979009e+00	9.652217e-08	1.328777e-10	9.657052e-08
3.226999999999931e+00	1.979816e+00	9.652803e-08	1.290393e-10	9.657270e-08
3.227999999999931e+00	1.980623e+00	9.653378e-08	1.253183e-10	9.657487e-08
3.228999999999931e+00	1.981430e+00	9.653941e-08	1.217109e-10	9.657704e-08
3.229999999999931e+00	1.982237e+00	9.654493e-08	1.182138e-10	9.657921e-08
3.230999999999931e+00	1.983044e+00	9.655034e-08	1.148236e-10	9.658138e-08
3.231999999999930e+00	1.983852e+00	9.655566e-08	1.115370e-10	9.658356e-08
3.232999999999930e+00	1.984659e+00	9.656087e-08	1.083509e-10	9.658573e-08
3.233999999999930e+00	1.985466e+00	9.656598e-08	1.052622e-10	9.658790e-08
3.234999999999930e+00	1.986274e+00	9.657100e-08	1.022680e-10	9.659007e-08
3.235999999999930e+00	1.987081e+00	9.657593e-08	9.936541e-11	9.659224e-08
3.236999999999930e+00	1.987889e+00	9.658077e-08	9.655159e-11	9.659441e-08
3.237999999999930e+00	1.988697e+00	9.658552e-08	9.382386e-11	9.659658e-08
3.238999999999930e+00	1.989504e+00	9.659019e-08	9.117960e-11	9.659875e-08
3.239999999999930e+00	1.990312e+00	9.659478e-08	8.861626e-11	9.660092e-08
3.240999999999929e+00	1.991120e+00	9.659929e-08	8.613139e-11	9.660309e-08
3.241999999999929e+00	1.991928e+00	9.660373e-08	8.372257e-11	9.660526e-08
3.242999999999929e+00	1.992736e+00	9.660809e-08	8.138751e-11	9.660743e-08
3.243999999999929e+00	1.993544e+00	9.661238e-08	7.912394e-11	9.660960e-08
3.244999999999929e+00	1.994352e+00	9.661660e-08	7.692969e-11	9.661177e-08
3.245999999999929e+00	1.995160e+00	9.662075e-08	7.480264e-11	9.661394e-08
3.246999999999929e+00	1.995968e+00	9.662484e-08	7.274074e-11	9.661611e-08
