vin	Ix(U1:SOURCE)
2.279999999999995e+00	1.327176e-04
2.289999999999995e+00	1.325078e-04
2.299999999999995e+00	1.322960e-04
2.309999999999995e+00	1.320820e-04
2.319999999999995e+00	1.318658e-04
2.329999999999994e+00	1.316475e-04
2.339999999999994e+00	1.314271e-04
2.349999999999994e+00	1.312044e-04
2.359999999999994e+00	1.309797e-04
2.369999999999993e+00	1.307527e-04
2.379999999999993e+00	1.305237e-04
2.389999999999993e+00	1.302924e-04
2.399999999999993e+00	1.300591e-04
2.409999999999993e+00	1.298235e-04
2.419999999999992e+00	1.295858e-04
2.429999999999992e+00	1.293460e-04
2.439999999999992e+00	1.291040e-04
2.449999999999992e+00	1.288599e-04
2.459999999999992e+00	1.286136e-04
2.469999999999991e+00	1.283652e-04
2.479999999999991e+00	1.281146e-04
2.489999999999991e+00	1.278619e-04
2.499999999999991e+00	1.276070e-04
2.509999999999990e+00	1.273500e-04
2.519999999999990e+00	1.270909e-04
2.529999999999990e+00	1.268296e-04
2.539999999999990e+00	1.265661e-04
2.549999999999990e+00	1.263005e-04
2.559999999999989e+00	1.260328e-04
2.569999999999989e+00	1.257630e-04
2.579999999999989e+00	1.254910e-04
2.589999999999989e+00	1.252168e-04
2.599999999999989e+00	1.249406e-04
2.609999999999988e+00	1.246622e-04
2.619999999999988e+00	1.243816e-04
2.629999999999988e+00	1.240990e-04
2.639999999999988e+00	1.238142e-04
2.649999999999987e+00	1.235272e-04
2.659999999999987e+00	1.232382e-04
2.669999999999987e+00	1.229470e-04
2.679999999999987e+00	1.226537e-04
2.689999999999987e+00	1.223582e-04
2.699999999999986e+00	1.220606e-04
2.709999999999986e+00	1.217609e-04
2.719999999999986e+00	1.214591e-04
2.729999999999986e+00	1.211552e-04
2.739999999999986e+00	1.208492e-04
2.749999999999985e+00	1.205410e-04
2.759999999999985e+00	1.202307e-04
2.769999999999985e+00	1.199183e-04
2.779999999999985e+00	1.196038e-04
2.789999999999984e+00	1.192871e-04
2.799999999999984e+00	1.189684e-04
2.809999999999984e+00	1.186475e-04
2.819999999999984e+00	1.183246e-04
2.829999999999984e+00	1.179995e-04
2.839999999999983e+00	1.176723e-04
2.849999999999983e+00	1.173431e-04
2.859999999999983e+00	1.170117e-04
2.869999999999983e+00	1.166782e-04
2.879999999999983e+00	1.163426e-04
2.889999999999982e+00	1.160049e-04
2.899999999999982e+00	1.156651e-04
2.909999999999982e+00	1.153232e-04
2.919999999999982e+00	1.149792e-04
2.929999999999982e+00	1.146332e-04
2.939999999999981e+00	1.142850e-04
2.949999999999981e+00	1.139347e-04
