Freq.	V(vout)
3.01995172040198e+003	(-7.77377030426749e-002dB,-3.75263609169887e-001°)
3.09029543251356e+003	(-7.77467465859169e-002dB,-3.84004349654500e-001°)
3.16227766016835e+003	(-7.77562163178917e-002dB,-3.92948668696756e-001°)
3.23593656929625e+003	(-7.77661323222900e-002dB,-4.02101306859968e-001°)
3.31131121482588e+003	(-7.77765156291357e-002dB,-4.11467115029922e-001°)
3.38844156139199e+003	(-7.77873882593551e-002dB,-4.21051056977506e-001°)
3.46736850452528e+003	(-7.77987732714597e-002dB,-4.30858211980519e-001°)
3.54813389233572e+003	(-7.78106948104351e-002dB,-4.40893777506017e-001°)
3.63078054770097e+003	(-7.78231781589032e-002dB,-4.51163071954544e-001°)
3.71535229097168e+003	(-7.78362497907153e-002dB,-4.61671537467663e-001°)
3.80189396320557e+003	(-7.78499374270771e-002dB,-4.72424742800211e-001°)
3.89045144994276e+003	(-7.78642700952942e-002dB,-4.83428386258746e-001°)
3.98107170553493e+003	(-7.78792781902889e-002dB,-4.94688298707660e-001°)
4.07380277804108e+003	(-7.78949935390075e-002dB,-5.06210446644496e-001°)
4.16869383470331e+003	(-7.79114494678973e-002dB,-5.18000935346014e-001°)
4.26579518801588e+003	(-7.79286808735082e-002dB,-5.30066012086593e-001°)
4.36515832240161e+003	(-7.79467242964312e-002dB,-5.42412069430581e-001°)
4.46683592150958e+003	(-7.79656179987402e-002dB,-5.55045648600251e-001°)
4.57088189614870e+003	(-7.79854020450667e-002dB,-5.67973442921047e-001°)
4.67735141287193e+003	(-7.80061183874722e-002dB,-5.81202301345819e-001°)
4.78630092322633e+003	(-7.80278109543192e-002dB,-5.94739232059834e-001°)
4.89778819368441e+003	(-7.80505257433674e-002dB,-6.08591406168303e-001°)
5.01187233627267e+003	(-7.80743109191748e-002dB,-6.22766161468283e-001°)
5.12861383991359e+003	(-7.80992169151410e-002dB,-6.37271006306793e-001°)
5.24807460249767e+003	(-7.81252965403313e-002dB,-6.52113623527032e-001°)
5.37031796370247e+003	(-7.81526050913048e-002dB,-6.67301874504627e-001°)
5.49540873857618e+003	(-7.81812004692442e-002dB,-6.82843803275886e-001°)
5.62341325190343e+003	(-7.82111433025519e-002dB,-6.98747640760038e-001°)
5.75439937337150e+003	(-7.82424970752328e-002dB,-7.15021809077501e-001°)
5.88843655355582e+003	(-7.82753282613084e-002dB,-7.31674925966247e-001°)
6.02559586074351e+003	(-7.83097064655582e-002dB,-7.48715809298387e-001°)
6.16595001861475e+003	(-7.83457045708470e-002dB,-7.66153481699086e-001°)
6.30957344480186e+003	(-7.83833988924279e-002dB,-7.83997175270029e-001°)
6.45654229034648e+003	(-7.84228693394316e-002dB,-8.02256336419618e-001°)
6.60693448007588e+003	(-7.84641995840000e-002dB,-8.20940630802189e-001°)
6.76082975391974e+003	(-7.85074772383412e-002dB,-8.40059948368494e-001°)
6.91830970918928e+003	(-7.85527940400789e-002dB,-8.59624408529814e-001°)
7.07945784384129e+003	(-7.86002460463683e-002dB,-8.79644365438039e-001°)
7.24435960074981e+003	(-7.86499338370526e-002dB,-9.00130413384107e-001°)
7.41310241300908e+003	(-7.87019627274150e-002dB,-9.21093392317244e-001°)
7.58577575029174e+003	(-7.87564429908874e-002dB,-9.42544393487448e-001°)
7.76247116628682e+003	(-7.88134900922229e-002dB,-9.64494765213726e-001°)
7.94328234724272e+003	(-7.88732249315878e-002dB,-9.86956118780594e-001°)
8.12830516164089e+003	(-7.89357741001496e-002dB,-1.00994033446540e+000°)
8.31763771102661e+003	(-7.90012701476033e-002dB,-1.03345956769904e+000°)
8.51138038202366e+003	(-7.90698518622723e-002dB,-1.05752625536272e+000°)
8.70963589956070e+003	(-7.91416645643209e-002dB,-1.08215312222332e+000°)
8.91250938133734e+003	(-7.92168604127304e-002dB,-1.10735318751010e+000°)
9.12010839355898e+003	(-7.92955987266368e-002dB,-1.13313977163535e+000°)
9.33254300796979e+003	(-7.93780463217381e-002dB,-1.15952650306178e+000°)
9.54992586021424e+003	(-7.94643778624458e-002dB,-1.18652732531926e+000°)
9.77237220955798e+003	(-7.95547762305081e-002dB,-1.21415650417365e+000°)
9.99999999999987e+003	(-7.96494329109265e-002dB,-1.24242863495062e+000°)
1.02329299228074e+004	(-7.97485483958912e-002dB,-1.27135865001691e+000°)
1.04712854805089e+004	(-7.98523326075968e-002dB,-1.30096182642205e+000°)
1.07151930523759e+004	(-7.99610053408762e-002dB,-1.33125379370317e+000°)
1.09647819614317e+004	(-8.00747967264617e-002dB,-1.36225054185557e+000°)
1.12201845430195e+004	(-8.01939477159369e-002dB,-1.39396842947197e+000°)
1.14815362149687e+004	(-8.03187105892888e-002dB,-1.42642419205290e+000°)
1.17489755493951e+004	(-8.04493494861794e-002dB,-1.45963495049118e+000°)
1.20226443461740e+004	(-8.05861409620106e-002dB,-1.49361821973293e+000°)
1.23026877081237e+004	(-8.07293745698586e-002dB,-1.52839191761784e+000°)
1.25892541179415e+004	(-8.08793534696127e-002dB,-1.56397437390131e+000°)
1.28824955169312e+004	(-8.10363950654363e-002dB,-1.60038433946085e+000°)
1.31825673855639e+004	(-8.12008316728953e-002dB,-1.63764099568937e+000°)
1.34896288259164e+004	(-8.13730112171893e-002dB,-1.67576396407760e+000°)
1.38038426460287e+004	(-8.15532979637674e-002dB,-1.71477331598802e+000°)
1.41253754462274e+004	(-8.17420732829711e-002dB,-1.75468958262257e+000°)
1.44543977074591e+004	(-8.19397364501326e-002dB,-1.79553376518611e+000°)
1.47910838816819e+004	(-8.21467054828391e-002dB,-1.83732734524772e+000°)
1.51356124843619e+004	(-8.23634180169916e-002dB,-1.88009229530166e+000°)
1.54881661891246e+004	(-8.25903322234808e-002dB,-1.92385108952971e+000°)
1.58489319246109e+004	(-8.28279277673011e-002dB,-1.96862671476637e+000°)
1.62181009735891e+004	(-8.30767068110145e-002dB,-2.01444268166833e+000°)
1.65958690743754e+004	(-8.33371950646131e-002dB,-2.06132303608934e+000°)
1.69824365246172e+004	(-8.36099428838526e-002dB,-2.10929237066136e+000°)
1.73780082874935e+004	(-8.38955264192550e-002dB,-2.15837583658270e+000°)
1.77827941003890e+004	(-8.41945488180195e-002dB,-2.20859915561348e+000°)
1.81970085860996e+004	(-8.45076414813494e-002dB,-2.25998863227862e+000°)
1.86208713666284e+004	(-8.48354653795024e-002dB,-2.31257116627799e+000°)
1.90546071796322e+004	(-8.51787124272727e-002dB,-2.36637426510327e+000°)
1.94984459975802e+004	(-8.55381069225696e-002dB,-2.42142605686034e+000°)
1.99526231496885e+004	(-8.59144070508870e-002dB,-2.47775530329598e+000°)
2.04173794466950e+004	(-8.63084064586020e-002dB,-2.53539141302702e+000°)
2.08929613085401e+004	(-8.67209358981166e-002dB,-2.59436445496928e+000°)
2.13796208950220e+004	(-8.71528649480788e-002dB,-2.65470517196377e+000°)
2.18776162394952e+004	(-8.76051038119088e-002dB,-2.71644499459640e+000°)
2.23872113856831e+004	(-8.80786051980928e-002dB,-2.77961605520702e+000°)
2.29086765276774e+004	(-8.85743662858194e-002dB,-2.84425120208318e+000°)
2.34422881531989e+004	(-8.90934307796626e-002dB,-2.91038401383276e+000°)
2.39883291901946e+004	(-8.96368910571493e-002dB,-2.97804881392923e+000°)
2.45470891568500e+004	(-9.02058904132282e-002dB,-3.04728068542225e+000°)
2.51188643150954e+004	(-9.08016254058196e-002dB,-3.11811548580529e+000°)
2.57039578276883e+004	(-9.14253483066885e-002dB,-3.19058986203127e+000°)
2.63026799189534e+004	(-9.20783696622109e-002dB,-3.26474126566569e+000°)
2.69153480392688e+004	(-9.27620609685835e-002dB,-3.34060796816586e+000°)
2.75422870333813e+004	(-9.34778574663737e-002dB,-3.41822907627360e+000°)
2.81838293126441e+004	(-9.42272610592844e-002dB,-3.49764454750708e+000°)
2.88403150312656e+004	(-9.50118433623767e-002dB,-3.57889520573649e+000°)
2.95120922666634e+004	(-9.58332488850371e-002dB,-3.66202275682635e+000°)
3.01995172040197e+004	(-9.66931983542092e-002dB,-3.74706980432563e+000°)
3.09029543251354e+004	(-9.75934921835667e-002dB,-3.83407986518532e+000°)
3.16227766016833e+004	(-9.85360140945170e-002dB,-3.92309738548069e+000°)
3.23593656929623e+004	(-9.95227348950836e-002dB,-4.01416775611412e+000°)
3.31131121482586e+004	(-1.00555716422898e-001dB,-4.10733732847144e+000°)
3.38844156139197e+004	(-1.01637115658729e-001dB,-4.20265343000294e+000°)
3.46736850452526e+004	(-1.02769189017159e-001dB,-4.30016437969755e+000°)
3.54813389233570e+004	(-1.03954296821160e-001dB,-4.39991950341588e+000°)
3.63078054770096e+004	(-1.05194907967547e-001dB,-4.50196914904513e+000°)
3.71535229097167e+004	(-1.06493604790426e-001dB,-4.60636470143604e+000°)
3.80189396320555e+004	(-1.07853088129926e-001dB,-4.71315859707818e+000°)
3.89045144994275e+004	(-1.09276182613646e-001dB,-4.82240433846736e+000°)
3.98107170553491e+004	(-1.10765842158390e-001dB,-4.93415650811449e+000°)
4.07380277804107e+004	(-1.12325155700020e-001dB,-5.04847078214199e+000°)
4.16869383470329e+004	(-1.13957353159103e-001dB,-5.16540394340914e+000°)
4.26579518801586e+004	(-1.15665811650451e-001dB,-5.28501389410409e+000°)
4.36515832240159e+004	(-1.17454061944522e-001dB,-5.40735966773495e+000°)
4.46683592150956e+004	(-1.19325795188857e-001dB,-5.53250144044809e+000°)
4.57088189614868e+004	(-1.21284869897588e-001dB,-5.66050054159626e+000°)
4.67735141287191e+004	(-1.23335319217373e-001dB,-5.79141946347382e+000°)
4.78630092322631e+004	(-1.25481358477725e-001dB,-5.92532187013053e+000°)
4.89778819368439e+004	(-1.27727393033978e-001dB,-6.06227260516966e+000°)
5.01187233627264e+004	(-1.30078026410917e-001dB,-6.20233769842902e+000°)
5.12861383991357e+004	(-1.32538068754836e-001dB,-6.34558437143773e+000°)
5.24807460249764e+004	(-1.35112545601927e-001dB,-6.49208104153390e+000°)
5.37031796370244e+004	(-1.37806706970370e-001dB,-6.64189732452105e+000°)
5.49540873857616e+004	(-1.40626036783343e-001dB,-6.79510403573367e+000°)
5.62341325190340e+004	(-1.43576262629803e-001dB,-6.95177318937391e+000°)
5.75439937337148e+004	(-1.46663365869499e-001dB,-7.11197799597316e+000°)
5.88843655355580e+004	(-1.49893592087988e-001dB,-7.27579285782334e+000°)
6.02559586074348e+004	(-1.53273461907145e-001dB,-7.44329336221369e+000°)
6.16595001861472e+004	(-1.56809782155618e-001dB,-7.61455627229926e+000°)
6.30957344480183e+004	(-1.60509657403121e-001dB,-7.78965951541769e+000°)
6.45654229034645e+004	(-1.64380501861516e-001dB,-7.96868216866041e+000°)
6.60693448007586e+004	(-1.68430051654447e-001dB,-8.15170444149422e+000°)
6.76082975391971e+004	(-1.72666377456329e-001dB,-8.33880765521851e+000°)
6.91830970918925e+004	(-1.77097897500035e-001dB,-8.53007421903218e+000°)
7.07945784384127e+004	(-1.81733390951213e-001dB,-8.72558760247344e+000°)
7.24435960074979e+004	(-1.86582011645506e-001dB,-8.92543230398419e+000°)
7.41310241300906e+004	(-1.91653302183152e-001dB,-9.12969381533920e+000°)
7.58577575029172e+004	(-1.96957208373380e-001dB,-9.33845858166914e+000°)
7.76247116628679e+004	(-2.02504094018846e-001dB,-9.55181395679438e+000°)
7.94328234724269e+004	(-2.08304756027887e-001dB,-9.76984815357593e+000°)
8.12830516164086e+004	(-2.14370439839661e-001dB,-9.99265018897798e+000°)
8.31763771102658e+004	(-2.20712855144414e-001dB,-1.02203098235261e+001°)
8.51138038202363e+004	(-2.27344191877777e-001dB,-1.04529174948346e+001°)
8.70963589956067e+004	(-2.34277136464697e-001dB,-1.06905642448660e+001°)
8.91250938133731e+004	(-2.41524888284734e-001dB,-1.09333416405779e+001°)
9.12010839355895e+004	(-2.49101176326454e-001dB,-1.11813416876020e+001°)
9.33254300796976e+004	(-2.57020275994283e-001dB,-1.14346567365951e+001°)
9.54992586021420e+004	(-2.65297026026534e-001dB,-1.16933793818939e+001°)
9.77237220955795e+004	(-2.73946845478236e-001dB,-1.19576023521021e+001°)
9.99999999999984e+004	(-2.82985750717086e-001dB,-1.22274183922349e+001°)
1.02329299228074e+005	(-2.92430372375201e-001dB,-1.25029201370456e+001°)
1.04712854805088e+005	(-3.02297972193241e-001dB,-1.27841999751607e+001°)
1.07151930523759e+005	(-3.12606459687122e-001dB,-1.30713499036521e+001°)
1.09647819614317e+005	(-3.23374408560904e-001dB,-1.33644613726860e+001°)
1.12201845430195e+005	(-3.34621072782300e-001dB,-1.36636251198934e+001°)
1.14815362149686e+005	(-3.46366402230030e-001dB,-1.39689309941247e+001°)
1.17489755493951e+005	(-3.58631057814579e-001dB,-1.42804677682690e+001°)
1.20226443461739e+005	(-3.71436425965999e-001dB,-1.45983229408366e+001°)
1.23026877081236e+005	(-3.84804632374401e-001dB,-1.49225825260381e+001°)
1.25892541179415e+005	(-3.98758554860452e-001dB,-1.52533308321179e+001°)
1.28824955169311e+005	(-4.13321835244762e-001dB,-1.55906502277452e+001°)
1.31825673855639e+005	(-4.28518890076675e-001dB,-1.59346208963050e+001°)
1.34896288259163e+005	(-4.44374920074423e-001dB,-1.62853205779871e+001°)
1.38038426460286e+005	(-4.60915918120403e-001dB,-1.66428242996244e+001°)
1.41253754462273e+005	(-4.78168675646911e-001dB,-1.70072040923023e+001°)
1.44543977074590e+005	(-4.96160787240125e-001dB,-1.73785286968307e+001°)
1.47910838816818e+005	(-5.14920653282410e-001dB,-1.77568632572532e+001°)
1.51356124843618e+005	(-5.34477480446222e-001dB,-1.81422690026570e+001°)
1.54881661891246e+005	(-5.54861279846740e-001dB,-1.85348029176462e+001°)
1.58489319246109e+005	(-5.76102862654909e-001dB,-1.89345174019471e+001°)
1.62181009735890e+005	(-5.98233832968347e-001dB,-1.93414599197298e+001°)
1.65958690743753e+005	(-6.21286577734415e-001dB,-1.97556726393551e+001°)
1.69824365246172e+005	(-6.45294253518095e-001dB,-2.01771920643869e+001°)
1.73780082874935e+005	(-6.70290769907241e-001dB,-2.06060486568514e+001°)
1.77827941003889e+005	(-6.96310769349476e-001dB,-2.10422664538716e+001°)
1.81970085860995e+005	(-7.23389603218792e-001dB,-2.14858626789589e+001°)
1.86208713666284e+005	(-7.51563303915978e-001dB,-2.19368473494041e+001°)
1.90546071796322e+005	(-7.80868552815410e-001dB,-2.23952228813739e+001°)
1.94984459975801e+005	(-8.11342643881846e-001dB,-2.28609836944854e+001°)
1.99526231496885e+005	(-8.43023442795069e-001dB,-2.33341158178005e+001°)
2.04173794466949e+005	(-8.75949341436862e-001dB,-2.38145964993486e+001°)
2.08929613085400e+005	(-9.10159207615465e-001dB,-2.43023938214524e+001°)
2.13796208950220e+005	(-9.45692329925744e-001dB,-2.47974663242910e+001°)
2.18776162394952e+005	(-9.82588357670475e-001dB,-2.52997626402874e+001°)
2.23872113856830e+005	(-1.02088723579828e+000dB,-2.58092211420487e+001°)
2.29086765276773e+005	(-1.06062913484765e+000dB,-2.63257696067168e+001°)
2.34422881531988e+005	(-1.10185437592342e+000dB,-2.68493248996992e+001°)
2.39883291901945e+005	(-1.14460335077248e+000dB,-2.73797926808400e+001°)
2.45470891568499e+005	(-1.18891643706886e+000dB,-2.79170671361624e+001°)
2.51188643150954e+005	(-1.23483390906428e+000dB,-2.84610307383536e+001°)
2.57039578276882e+005	(-1.28239584380902e+000dB,-2.90115540391780e+001°)
2.63026799189534e+005	(-1.33164202319820e+000dB,-2.95684954969814e+001°)
2.69153480392687e+005	(-1.38261183215060e+000dB,-3.01317013423951e+001°)
2.75422870333812e+005	(-1.43534415328011e+000dB,-3.07010054852524e+001°)
2.81838293126440e+005	(-1.48987725847270e+000dB,-3.12762294655966e+001°)
2.88403150312656e+005	(-1.54624869783440e+000dB,-3.18571824514803e+001°)
2.95120922666633e+005	(-1.60449518652715e+000dB,-3.24436612860399e+001°)
3.01995172040196e+005	(-1.66465249005802e+000dB,-3.30354505860595e+001°)
3.09029543251354e+005	(-1.72675530863359e+000dB,-3.36323228939397e+001°)
3.16227766016832e+005	(-1.79083716123314e+000dB,-3.42340388846308e+001°)
3.23593656929623e+005	(-1.85693027009131e+000dB,-3.48403476287095e+001°)
3.31131121482585e+005	(-1.92506544631251e+000dB,-3.54509869123481e+001°)
3.38844156139197e+005	(-1.99527197736396e+000dB,-3.60656836144730e+001°)
3.46736850452526e+005	(-2.06757751721170e+000dB,-3.66841541409212e+001°)
3.54813389233569e+005	(-2.14200797987307e+000dB,-3.73061049148989e+001°)
3.63078054770095e+005	(-2.21858743716018e+000dB,-3.79312329225238e+001°)
3.71535229097166e+005	(-2.29733802138000e+000dB,-3.85592263117007e+001°)
3.80189396320555e+005	(-2.37827983373896e+000dB,-3.91897650420494e+001°)
3.89045144994274e+005	(-2.46143085917261e+000dB,-3.98225215830801e+001°)
3.98107170553490e+005	(-2.54680688828354e+000dB,-4.04571616573001e+001°)
4.07380277804106e+005	(-2.63442144702475e+000dB,-4.10933450244559e+001°)
4.16869383470328e+005	(-2.72428573470993e+000dB,-4.17307263026566e+001°)
4.26579518801585e+005	(-2.81640857086908e+000dB,-4.23689558217194e+001°)
4.36515832240158e+005	(-2.91079635139616e+000dB,-4.30076805037072e+001°)
4.46683592150955e+005	(-3.00745301435786e+000dB,-4.36465447653252e+001°)
4.57088189614867e+005	(-3.10638001574949e+000dB,-4.42851914365885e+001°)
4.67735141287190e+005	(-3.20757631539598e+000dB,-4.49232626899937e+001°)
4.78630092322630e+005	(-3.31103837310547e+000dB,-4.55604009743065e+001°)
4.89778819368438e+005	(-3.41676015509084e+000dB,-4.61962499470376e+001°)
5.01187233627263e+005	(-3.52473315058179e+000dB,-4.68304553997014e+001°)
5.12861383991356e+005	(-3.63494639845917e+000dB,-4.74626661700528e+001°)
5.24807460249763e+005	(-3.74738652365449e+000dB,-4.80925350356647e+001°)
5.37031796370243e+005	(-3.86203778297298e+000dB,-4.87197195834388e+001°)
5.49540873857615e+005	(-3.97888211991919e+000dB,-4.93438830499432e+001°)
5.62341325190339e+005	(-4.09789922803132e+000dB,-4.99646951278166e+001°)
5.75439937337147e+005	(-4.21906662216448e+000dB,-5.05818327338829e+001°)
5.88843655355579e+005	(-4.34235971710591e+000dB,-5.11949807350634e+001°)
6.02559586074347e+005	(-4.46775191285639e+000dB,-5.18038326286524e+001°)
6.16595001861471e+005	(-4.59521468587274e+000dB,-5.24080911740271e+001°)
6.30957344480182e+005	(-4.72471768553667e+000dB,-5.30074689733858e+001°)
6.45654229034644e+005	(-4.85622883509485e+000dB,-5.36016889996414e+001°)
6.60693448007584e+005	(-4.98971443630466e+000dB,-5.41904850701310e+001°)
6.76082975391970e+005	(-5.12513927701907e+000dB,-5.47736022653318e+001°)
6.91830970918924e+005	(-5.26246674095114e+000dB,-5.53507972922830e+001°)
7.07945784384125e+005	(-5.40165891887530e+000dB,-5.59218387929131e+001°)
7.24435960074977e+005	(-5.54267672054569e+000dB,-5.64865075979314e+001°)
7.41310241300904e+005	(-5.68547998664281e+000dB,-5.70445969273826e+001°)
7.58577575029170e+005	(-5.83002760009604e+000dB,-5.75959125393601e+001°)
7.76247116628678e+005	(-5.97627759617184e+000dB,-5.81402728287321e+001°)
7.94328234724267e+005	(-6.12418727076321e+000dB,-5.86775088780526e+001°)
8.12830516164085e+005	(-6.27371328636580e+000dB,-5.92074644631056e+001°)
8.31763771102656e+005	(-6.42481177527810e+000dB,-5.97299960157551e+001°)
8.51138038202361e+005	(-6.57743843961651e+000dB,-6.02449725469659e+001°)
8.70963589956065e+005	(-6.73154864779094e+000dB,-6.07522755329954e+001°)
8.91250938133729e+005	(-6.88709752714072e+000dB,-6.12517987678617e+001°)
9.12010839355893e+005	(-7.04404005248447e+000dB,-6.17434481852511e+001°)
9.33254300796974e+005	(-7.20233113039029e+000dB,-6.22271416530483e+001°)
9.54992586021419e+005	(-7.36192567902284e+000dB,-6.27028087436635e+001°)
9.77237220955793e+005	(-7.52277870347244e+000dB,-6.31703904832807e+001°)
9.99999999999982e+005	(-7.68484536651694e+000dB,-6.36298390830799e+001°)
1.02329299228074e+006	(-7.84808105480916e+000dB,-6.40811176553865e+001°)
1.04712854805088e+006	(-8.01244144052249e+000dB,-6.45241999175739e+001°)
1.07151930523759e+006	(-8.17788253852237e+000dB,-6.49590698864112e+001°)
1.09647819614316e+006	(-8.34436075916390e+000dB,-6.53857215653828e+001°)
1.12201845430194e+006	(-8.51183295684405e+000dB,-6.58041586273410e+001°)
1.14815362149686e+006	(-8.68025647446180e+000dB,-6.62143940946716e+001°)
1.17489755493951e+006	(-8.84958918396073e+000dB,-6.66164500189639e+001°)
1.20226443461739e+006	(-9.01978952314607e+000dB,-6.70103571619852e+001°)
1.23026877081236e+006	(-9.19081652898252e+000dB,-6.73961546795670e+001°)
1.25892541179414e+006	(-9.36262986758999e+000dB,-6.77738898098149e+001°)
1.28824955169311e+006	(-9.53518986116184e+000dB,-6.81436175668619e+001°)
1.31825673855638e+006	(-9.70845751203526e+000dB,-6.85054004411982e+001°)
1.34896288259163e+006	(-9.88239452414497e+000dB,-6.88593081074273e+001°)
1.38038426460286e+006	(-1.00569633220907e+001dB,-6.92054171401203e+001°)
1.41253754462273e+006	(-1.02321270680462e+001dB,-6.95438107382762e+001°)
1.44543977074590e+006	(-1.04078496767305e+001dB,-6.98745784587334e+001°)
1.47910838816818e+006	(-1.05840958286579e+001dB,-7.01978159587315e+001°)
1.51356124843618e+006	(-1.07608309818691e+001dB,-7.05136247476846e+001°)
1.54881661891245e+006	(-1.09380213823399e+001dB,-7.08221119481004e+001°)
1.58489319246108e+006	(-1.11156340732480e+001dB,-7.11233900654666e+001°)
1.62181009735890e+006	(-1.12936369032664e+001dB,-7.14175767668275e+001°)
1.65958690743753e+006	(-1.14719985340378e+001dB,-7.17047946676821e+001°)
1.69824365246171e+006	(-1.16506884469666e+001dB,-7.19851711267675e+001°)
1.73780082874934e+006	(-1.18296769494534e+001dB,-7.22588380482266e+001°)
1.77827941003889e+006	(-1.20089351806765e+001dB,-7.25259316906184e+001°)
1.81970085860995e+006	(-1.21884351170117e+001dB,-7.27865924821945e+001°)
1.86208713666283e+006	(-1.23681495771632e+001dB,-7.30409648418510e+001°)
1.90546071796321e+006	(-1.25480522270658e+001dB,-7.32891970051602e+001°)
1.94984459975801e+006	(-1.27281175846004e+001dB,-7.35314408548961e+001°)
1.99526231496884e+006	(-1.29083210241518e+001dB,-7.37678517554920e+001°)
2.04173794466949e+006	(-1.30886387810267e+001dB,-7.39985883909005e+001°)
2.08929613085400e+006	(-1.32690479557346e+001dB,-7.42238126053717e+001°)
2.13796208950219e+006	(-1.34495265181277e+001dB,-7.44436892467214e+001°)
2.18776162394951e+006	(-1.36300533113855e+001dB,-7.46583860117208e+001°)
2.23872113856830e+006	(-1.38106080558235e+001dB,-7.48680732933080e+001°)
2.29086765276773e+006	(-1.39911713525038e+001dB,-7.50729240293957e+001°)
2.34422881531988e+006	(-1.41717246866193e+001dB,-7.52731135531202e+001°)
2.39883291901944e+006	(-1.43522504306268e+001dB,-7.54688194444541e+001°)
2.45470891568498e+006	(-1.45327318471062e+001dB,-7.56602213831738e+001°)
2.51188643150953e+006	(-1.47131530913263e+001dB,-7.58475010032374e+001°)
2.57039578276881e+006	(-1.48934992135052e+001dB,-7.60308417486881e+001°)
2.63026799189533e+006	(-1.50737561607643e+001dB,-7.62104287312430e+001°)
2.69153480392686e+006	(-1.52539107787805e+001dB,-7.63864485897596e+001°)
2.75422870333811e+006	(-1.54339508131576e+001dB,-7.65590893517931e+001°)
2.81838293126440e+006	(-1.56138649105472e+001dB,-7.67285402974563e+001°)
2.88403150312655e+006	(-1.57936426195643e+001dB,-7.68949918257763e+001°)
2.95120922666633e+006	(-1.59732743915537e+001dB,-7.70586353237067e+001°)
3.01995172040196e+006	(-1.61527515812773e+001dB,-7.72196630378945e+001°)
3.09029543251353e+006	(-1.63320664476027e+001dB,-7.73782679492260e+001°)
3.16227766016832e+006	(-1.65112121542812e+001dB,-7.75346436500772e+001°)
3.23593656929622e+006	(-1.66901827709135e+001dB,-7.76889842240854e+001°)
3.31131121482585e+006	(-1.68689732741999e+001dB,-7.78414841281259e+001°)
3.38844156139196e+006	(-1.70475795495774e+001dB,-7.79923380760428e+001°)
3.46736850452525e+006	(-1.72259983933383e+001dB,-7.81417409235325e+001°)
3.54813389233568e+006	(-1.74042275153185e+001dB,-7.82898875534293e+001°)
3.63078054770094e+006	(-1.75822655422305e+001dB,-7.84369727604941e+001°)
3.71535229097165e+006	(-1.77601120217005e+001dB,-7.85831911346662e+001°)
3.80189396320554e+006	(-1.79377674270436e+001dB,-7.87287369416064e+001°)
3.89045144994273e+006	(-1.81152331627884e+001dB,-7.88738039992560e+001°)
3.98107170553489e+006	(-1.82925115709296e+001dB,-7.90185855490448e+001°)
4.07380277804105e+006	(-1.84696059378552e+001dB,-7.91632741203299e+001°)
4.16869383470327e+006	(-1.86465205018549e+001dB,-7.93080613866256e+001°)
4.26579518801584e+006	(-1.88232604610827e+001dB,-7.94531380122045e+001°)
4.36515832240157e+006	(-1.89998319817998e+001dB,-7.95986934877099e+001°)
4.46683592150954e+006	(-1.91762422066920e+001dB,-7.97449159535290e+001°)
4.57088189614866e+006	(-1.93524992630096e+001dB,-7.98919920098279e+001°)
4.67735141287189e+006	(-1.95286122702471e+001dB,-8.00401065123500e+001°)
4.78630092322629e+006	(-1.97045913470428e+001dB,-8.01894423533239e+001°)
4.89778819368436e+006	(-1.98804476169545e+001dB,-8.03401802271127e+001°)
5.01187233627262e+006	(-2.00561932127421e+001dB,-8.04924983805624e+001°)
5.12861383991355e+006	(-2.02318412787740e+001dB,-8.06465723483627e+001°)
5.24807460249762e+006	(-2.04074059711689e+001dB,-8.08025746741143e+001°)
5.37031796370242e+006	(-2.05829024552821e+001dB,-8.09606746181988e+001°)
5.49540873857613e+006	(-2.07583469001622e+001dB,-8.11210378539491e+001°)
5.62341325190338e+006	(-2.09337564696183e+001dB,-8.12838261540298e+001°)
5.75439937337145e+006	(-2.11091493095737e+001dB,-8.14491970693246e+001°)
5.88843655355577e+006	(-2.12845445314189e+001dB,-8.16173036030038e+001°)
6.02559586074345e+006	(-2.14599621911259e+001dB,-8.17882938827810e+001°)
6.16595001861470e+006	(-2.16354232639465e+001dB,-8.19623108346651e+001°)
6.30957344480180e+006	(-2.18109496145777e+001dB,-8.21394918617584e+001°)
6.45654229034642e+006	(-2.19865639627529e+001dB,-8.23199685318368e+001°)
6.60693448007582e+006	(-2.21622898442938e+001dB,-8.25038662775638e+001°)
6.76082975391968e+006	(-2.23381515677341e+001dB,-8.26913041132385e+001°)
6.91830970918922e+006	(-2.25141741667144e+001dB,-8.28823943719432e+001°)
7.07945784384123e+006	(-2.26903833484229e+001dB,-8.30772424668505e+001°)
7.24435960074975e+006	(-2.28668054384419e+001dB,-8.32759466802612e+001°)
7.41310241300902e+006	(-2.30434673224330e+001dB,-8.34785979836811e+001°)
7.58577575029168e+006	(-2.32203963851652e+001dB,-8.36852798919099e+001°)
7.76247116628676e+006	(-2.33976204474568e+001dB,-8.38960683537141e+001°)
7.94328234724265e+006	(-2.35751677016534e+001dB,-8.41110316811936e+001°)
8.12830516164082e+006	(-2.37530666463117e+001dB,-8.43302305194441e+001°)
8.31763771102654e+006	(-2.39313460207945e+001dB,-8.45537178575636e+001°)
8.51138038202359e+006	(-2.41100347405036e+001dB,-8.47815390814759e+001°)
8.70963589956062e+006	(-2.42891618334879e+001dB,-8.50137320684468e+001°)
8.91250938133727e+006	(-2.44687563791658e+001dB,-8.52503273225702e+001°)
9.12010839355890e+006	(-2.46488474498824e+001dB,-8.54913481499073e+001°)
