Freq.	V(vout)
7.94328234724275e+002	(-7.75556534494763e-002dB,-8.69556127336696e-002°)
8.12830516164092e+002	(-7.75561174699321e-002dB,-8.89810660062970e-002°)
8.31763771102664e+002	(-7.75566033589437e-002dB,-9.10536979215446e-002°)
8.51138038202369e+002	(-7.75571121471403e-002dB,-9.31746073950921e-002°)
8.70963589956073e+002	(-7.75576449137244e-002dB,-9.53449189385029e-002°)
8.91250938133738e+002	(-7.75582027887515e-002dB,-9.75657832553478e-002°)
9.12010839355902e+002	(-7.75587869555434e-002dB,-9.98383778512063e-002°)
9.33254300796983e+002	(-7.75593986531825e-002dB,-1.02163907657872e-001°)
9.54992586021428e+002	(-7.75600391791512e-002dB,-1.04543605672088e-001°)
9.77237220955802e+002	(-7.75607098920780e-002dB,-1.06978733609160e-001°)
9.99999999999991e+002	(-7.75614122146191e-002dB,-1.09470582571774e-001°)
1.02329299228075e+003	(-7.75621476364821e-002dB,-1.12020473734398e-001°)
1.04712854805089e+003	(-7.75629177175750e-002dB,-1.14629759043610e-001°)
1.07151930523760e+003	(-7.75637240913248e-002dB,-1.17299821934723e-001°)
1.09647819614318e+003	(-7.75645684681387e-002dB,-1.20032078065109e-001°)
1.12201845430195e+003	(-7.75654526390321e-002dB,-1.22827976064574e-001°)
1.14815362149687e+003	(-7.75663784794200e-002dB,-1.25688998303214e-001°)
1.17489755493952e+003	(-7.75673479531107e-002dB,-1.28616661677137e-001°)
1.20226443461740e+003	(-7.75683631164589e-002dB,-1.31612518412476e-001°)
1.23026877081237e+003	(-7.75694261227207e-002dB,-1.34678156888114e-001°)
1.25892541179416e+003	(-7.75705392266522e-002dB,-1.37815202477558e-001°)
1.28824955169312e+003	(-7.75717047892483e-002dB,-1.41025318410407e-001°)
1.31825673855640e+003	(-7.75729252827833e-002dB,-1.44310206653868e-001°)
1.34896288259164e+003	(-7.75742032960347e-002dB,-1.47671608814781e-001°)
1.38038426460287e+003	(-7.75755415397961e-002dB,-1.51111307062647e-001°)
1.41253754462274e+003	(-7.75769428525985e-002dB,-1.54631125074119e-001°)
1.44543977074591e+003	(-7.75784102067559e-002dB,-1.58232928999481e-001°)
1.47910838816819e+003	(-7.75799467146528e-002dB,-1.61918628451609e-001°)
1.51356124843619e+003	(-7.75815556353533e-002dB,-1.65690177517942e-001°)
1.54881661891247e+003	(-7.75832403815114e-002dB,-1.69549575795996e-001°)
1.58489319246110e+003	(-7.75850045266095e-002dB,-1.73498869452968e-001°)
1.62181009735891e+003	(-7.75868518125375e-002dB,-1.77540152309986e-001°)
1.65958690743754e+003	(-7.75887861575237e-002dB,-1.81675566951584e-001°)
1.69824365246173e+003	(-7.75908116644589e-002dB,-1.85907305860974e-001°)
1.73780082874936e+003	(-7.75929326295862e-002dB,-1.90237612581730e-001°)
1.77827941003891e+003	(-7.75951535516070e-002dB,-1.94668782906481e-001°)
1.81970085860997e+003	(-7.75974791412431e-002dB,-1.99203166093249e-001°)
1.86208713666285e+003	(-7.75999143312061e-002dB,-2.03843166110068e-001°)
1.90546071796323e+003	(-7.76024642866730e-002dB,-2.08591242908539e-001°)
1.94984459975803e+003	(-7.76051344162326e-002dB,-2.13449913726995e-001°)
1.99526231496886e+003	(-7.76079303833665e-002dB,-2.18421754423959e-001°)
2.04173794466951e+003	(-7.76108581184397e-002dB,-2.23509400842589e-001°)
2.08929613085402e+003	(-7.76139238313027e-002dB,-2.28715550206848e-001°)
2.13796208950221e+003	(-7.76171340244412e-002dB,-2.34042962550107e-001°)
2.18776162394953e+003	(-7.76204955067780e-002dB,-2.39494462176948e-001°)
2.23872113856832e+003	(-7.76240154081126e-002dB,-2.45072939158931e-001°)
2.29086765276775e+003	(-7.76277011942249e-002dB,-2.50781350865105e-001°)
2.34422881531990e+003	(-7.76315606827356e-002dB,-2.56622723528074e-001°)
2.39883291901947e+003	(-7.76356020596587e-002dB,-2.62600153846431e-001°)
2.45470891568501e+003	(-7.76398338967816e-002dB,-2.68716810624402e-001°)
2.51188643150955e+003	(-7.76442651698218e-002dB,-2.74975936449563e-001°)
2.57039578276884e+003	(-7.76489052774850e-002dB,-2.81380849409503e-001°)
2.63026799189535e+003	(-7.76537640613695e-002dB,-2.87934944848328e-001°)
2.69153480392689e+003	(-7.76588518268582e-002dB,-2.94641697163936e-001°)
2.75422870333814e+003	(-7.76641793649634e-002dB,-3.01504661646987e-001°)
2.81838293126442e+003	(-7.76697579752000e-002dB,-3.08527476362540e-001°)
2.88403150312658e+003	(-7.76755994895548e-002dB,-3.15713864075326e-001°)
2.95120922666635e+003	(-7.76817162975838e-002dB,-3.23067634219674e-001°)
