v1	V(vout)
2.422900000000048e+000	7.891791e-002
2.423000000000048e+000	7.898852e-002
2.423100000000049e+000	7.905921e-002
2.423200000000049e+000	7.912999e-002
2.423300000000049e+000	7.920085e-002
2.423400000000049e+000	7.927179e-002
2.423500000000050e+000	7.934283e-002
2.423600000000050e+000	7.941394e-002
2.423700000000050e+000	7.948513e-002
2.423800000000050e+000	7.955642e-002
2.423900000000050e+000	7.962779e-002
2.424000000000051e+000	7.969924e-002
2.424100000000051e+000	7.977078e-002
2.424200000000051e+000	7.984241e-002
2.424300000000051e+000	7.991412e-002
2.424400000000051e+000	7.998592e-002
2.424500000000052e+000	8.005781e-002
2.424600000000052e+000	8.012978e-002
2.424700000000052e+000	8.020183e-002
2.424800000000052e+000	8.027399e-002
2.424900000000053e+000	8.034622e-002
2.425000000000053e+000	8.041854e-002
2.425100000000053e+000	8.049095e-002
2.425200000000053e+000	8.056345e-002
2.425300000000053e+000	8.063603e-002
2.425400000000054e+000	8.070870e-002
2.425500000000054e+000	8.078147e-002
2.425600000000054e+000	8.085432e-002
2.425700000000054e+000	8.092726e-002
2.425800000000054e+000	8.100029e-002
2.425900000000055e+000	8.107341e-002
2.426000000000055e+000	8.114662e-002
2.426100000000055e+000	8.121992e-002
2.426200000000055e+000	8.129331e-002
2.426300000000055e+000	8.136679e-002
2.426400000000056e+000	8.144037e-002
2.426500000000056e+000	8.151403e-002
2.426600000000056e+000	8.158778e-002
2.426700000000056e+000	8.166163e-002
2.426800000000057e+000	8.173557e-002
2.426900000000057e+000	8.180959e-002
2.427000000000057e+000	8.188371e-002
2.427100000000057e+000	8.195792e-002
2.427200000000057e+000	8.203223e-002
2.427300000000058e+000	8.210663e-002
2.427400000000058e+000	8.218112e-002
2.427500000000058e+000	8.225571e-002
2.427600000000058e+000	8.233038e-002
2.427700000000058e+000	8.240516e-002
2.427800000000059e+000	8.248002e-002
2.427900000000059e+000	8.255498e-002
2.428000000000059e+000	8.263003e-002
2.428100000000059e+000	8.270518e-002
2.428200000000059e+000	8.278043e-002
2.428300000000060e+000	8.285577e-002
2.428400000000060e+000	8.293120e-002
2.428500000000060e+000	8.300673e-002
2.428600000000060e+000	8.308236e-002
2.428700000000061e+000	8.315808e-002
2.428800000000061e+000	8.323390e-002
2.428900000000061e+000	8.330981e-002
2.429000000000061e+000	8.338583e-002
2.429100000000061e+000	8.346193e-002
2.429200000000062e+000	8.353814e-002
2.429300000000062e+000	8.361445e-002
2.429400000000062e+000	8.369084e-002
2.429500000000062e+000	8.376735e-002
2.429600000000062e+000	8.384395e-002
2.429700000000063e+000	8.392064e-002
2.429800000000063e+000	8.399744e-002
2.429900000000063e+000	8.407433e-002
2.430000000000063e+000	8.415133e-002
2.430100000000063e+000	8.422843e-002
2.430200000000064e+000	8.430562e-002
2.430300000000064e+000	8.438291e-002
2.430400000000064e+000	8.446031e-002
2.430500000000064e+000	8.453780e-002
2.430600000000065e+000	8.461540e-002
2.430700000000065e+000	8.469310e-002
2.430800000000065e+000	8.477090e-002
2.430900000000065e+000	8.484881e-002
2.431000000000065e+000	8.492681e-002
2.431100000000066e+000	8.500491e-002
2.431200000000066e+000	8.508312e-002
2.431300000000066e+000	8.516143e-002
2.431400000000066e+000	8.523985e-002
2.431500000000066e+000	8.531837e-002
2.431600000000067e+000	8.539699e-002
2.431700000000067e+000	8.547572e-002
2.431800000000067e+000	8.555455e-002
2.431900000000067e+000	8.563349e-002
2.432000000000067e+000	8.571252e-002
2.432100000000068e+000	8.579167e-002
2.432200000000068e+000	8.587092e-002
2.432300000000068e+000	8.595028e-002
2.432400000000068e+000	8.602974e-002
2.432500000000069e+000	8.610931e-002
2.432600000000069e+000	8.618899e-002
2.432700000000069e+000	8.626877e-002
2.432800000000069e+000	8.634866e-002
2.432900000000069e+000	8.642866e-002
2.433000000000070e+000	8.650876e-002
2.433100000000070e+000	8.658897e-002
2.433200000000070e+000	8.666930e-002
2.433300000000070e+000	8.674973e-002
2.433400000000070e+000	8.683027e-002
2.433500000000071e+000	8.691092e-002
2.433600000000071e+000	8.699168e-002
2.433700000000071e+000	8.707254e-002
2.433800000000071e+000	8.715352e-002
2.433900000000072e+000	8.723461e-002
2.434000000000072e+000	8.731581e-002
2.434100000000072e+000	8.739712e-002
2.434200000000072e+000	8.747854e-002
2.434300000000072e+000	8.756008e-002
2.434400000000073e+000	8.764172e-002
2.434500000000073e+000	8.772349e-002
2.434600000000073e+000	8.780535e-002
2.434700000000073e+000	8.788734e-002
2.434800000000073e+000	8.796944e-002
2.434900000000074e+000	8.805165e-002
2.435000000000074e+000	8.813398e-002
2.435100000000074e+000	8.821642e-002
2.435200000000074e+000	8.829897e-002
2.435300000000074e+000	8.838164e-002
2.435400000000075e+000	8.846442e-002
2.435500000000075e+000	8.854733e-002
2.435600000000075e+000	8.863035e-002
2.435700000000075e+000	8.871348e-002
2.435800000000076e+000	8.879673e-002
2.435900000000076e+000	8.888009e-002
2.436000000000076e+000	8.896358e-002
2.436100000000076e+000	8.904718e-002
2.436200000000076e+000	8.913090e-002
2.436300000000077e+000	8.921474e-002
2.436400000000077e+000	8.929870e-002
2.436500000000077e+000	8.938278e-002
2.436600000000077e+000	8.946697e-002
2.436700000000077e+000	8.955128e-002
2.436800000000078e+000	8.963572e-002
2.436900000000078e+000	8.972028e-002
2.437000000000078e+000	8.980495e-002
2.437100000000078e+000	8.988976e-002
2.437200000000078e+000	8.997467e-002
2.437300000000079e+000	9.005971e-002
2.437400000000079e+000	9.014488e-002
2.437500000000079e+000	9.023017e-002
2.437600000000079e+000	9.031557e-002
2.437700000000080e+000	9.040111e-002
2.437800000000080e+000	9.048676e-002
2.437900000000080e+000	9.057255e-002
2.438000000000080e+000	9.065846e-002
2.438100000000080e+000	9.074449e-002
2.438200000000081e+000	9.083064e-002
2.438300000000081e+000	9.091692e-002
2.438400000000081e+000	9.100333e-002
2.438500000000081e+000	9.108986e-002
2.438600000000081e+000	9.117652e-002
2.438700000000082e+000	9.126331e-002
2.438800000000082e+000	9.135023e-002
2.438900000000082e+000	9.143727e-002
2.439000000000082e+000	9.152444e-002
2.439100000000082e+000	9.161174e-002
2.439200000000083e+000	9.169918e-002
2.439300000000083e+000	9.178673e-002
2.439400000000083e+000	9.187442e-002
2.439500000000083e+000	9.196224e-002
2.439600000000084e+000	9.205019e-002
2.439700000000084e+000	9.213828e-002
2.439800000000084e+000	9.222648e-002
2.439900000000084e+000	9.231483e-002
2.440000000000084e+000	9.240331e-002
2.440100000000085e+000	9.249192e-002
2.440200000000085e+000	9.258066e-002
2.440300000000085e+000	9.266954e-002
2.440400000000085e+000	9.275855e-002
2.440500000000085e+000	9.284770e-002
2.440600000000086e+000	9.293698e-002
2.440700000000086e+000	9.302639e-002
2.440800000000086e+000	9.311594e-002
2.440900000000086e+000	9.320563e-002
2.441000000000086e+000	9.329545e-002
2.441100000000087e+000	9.338542e-002
2.441200000000087e+000	9.347551e-002
2.441300000000087e+000	9.356575e-002
2.441400000000087e+000	9.365613e-002
2.441500000000088e+000	9.374664e-002
2.441600000000088e+000	9.383730e-002
2.441700000000088e+000	9.392809e-002
2.441800000000088e+000	9.401903e-002
2.441900000000088e+000	9.411009e-002
2.442000000000089e+000	9.420131e-002
2.442100000000089e+000	9.429267e-002
2.442200000000089e+000	9.438417e-002
2.442300000000089e+000	9.447581e-002
2.442400000000089e+000	9.456760e-002
2.442500000000090e+000	9.465952e-002
2.442600000000090e+000	9.475160e-002
2.442700000000090e+000	9.484381e-002
2.442800000000090e+000	9.493617e-002
2.442900000000090e+000	9.502868e-002
2.443000000000091e+000	9.512132e-002
2.443100000000091e+000	9.521413e-002
2.443200000000091e+000	9.530707e-002
2.443300000000091e+000	9.540016e-002
2.443400000000092e+000	9.549340e-002
2.443500000000092e+000	9.558679e-002
2.443600000000092e+000	9.568033e-002
2.443700000000092e+000	9.577401e-002
2.443800000000092e+000	9.586785e-002
2.443900000000093e+000	9.596184e-002
2.444000000000093e+000	9.605597e-002
2.444100000000093e+000	9.615026e-002
2.444200000000093e+000	9.624470e-002
2.444300000000093e+000	9.633929e-002
2.444400000000094e+000	9.643403e-002
2.444500000000094e+000	9.652893e-002
2.444600000000094e+000	9.662399e-002
2.444700000000094e+000	9.671920e-002
2.444800000000095e+000	9.681456e-002
2.444900000000095e+000	9.691007e-002
2.445000000000095e+000	9.700575e-002
2.445100000000095e+000	9.710158e-002
2.445200000000095e+000	9.719756e-002
2.445300000000096e+000	9.729370e-002
2.445400000000096e+000	9.739001e-002
2.445500000000096e+000	9.748647e-002
2.445600000000096e+000	9.758309e-002
2.445700000000096e+000	9.767987e-002
2.445800000000097e+000	9.777681e-002
2.445900000000097e+000	9.787391e-002
2.446000000000097e+000	9.797118e-002
2.446100000000097e+000	9.806860e-002
2.446200000000097e+000	9.816619e-002
2.446300000000098e+000	9.826394e-002
2.446400000000098e+000	9.836186e-002
2.446500000000098e+000	9.845994e-002
2.446600000000098e+000	9.855818e-002
2.446700000000099e+000	9.865659e-002
2.446800000000099e+000	9.875517e-002
2.446900000000099e+000	9.885391e-002
2.447000000000099e+000	9.895281e-002
2.447100000000099e+000	9.905189e-002
2.447200000000100e+000	9.915114e-002
2.447300000000100e+000	9.925056e-002
2.447400000000100e+000	9.935015e-002
2.447500000000100e+000	9.944990e-002
2.447600000000100e+000	9.954983e-002
2.447700000000101e+000	9.964993e-002
2.447800000000101e+000	9.975020e-002
2.447900000000101e+000	9.985064e-002
2.448000000000101e+000	9.995126e-002
2.448100000000101e+000	1.000521e-001
2.448200000000102e+000	1.001530e-001
2.448300000000102e+000	1.002542e-001
2.448400000000102e+000	1.003555e-001
2.448500000000102e+000	1.004570e-001
2.448600000000103e+000	1.005586e-001
2.448700000000103e+000	1.006605e-001
2.448800000000103e+000	1.007625e-001
2.448900000000103e+000	1.008647e-001
2.449000000000103e+000	1.009671e-001
2.449100000000104e+000	1.010697e-001
2.449200000000104e+000	1.011724e-001
2.449300000000104e+000	1.012754e-001
2.449400000000104e+000	1.013785e-001
2.449500000000104e+000	1.014818e-001
2.449600000000105e+000	1.015853e-001
2.449700000000105e+000	1.016890e-001
2.449800000000105e+000	1.017928e-001
2.449900000000105e+000	1.018968e-001
2.450000000000105e+000	1.020011e-001
2.450100000000106e+000	1.021055e-001
2.450200000000106e+000	1.022101e-001
2.450300000000106e+000	1.023149e-001
2.450400000000106e+000	1.024199e-001
2.450500000000107e+000	1.025250e-001
2.450600000000107e+000	1.026304e-001
2.450700000000107e+000	1.027360e-001
2.450800000000107e+000	1.028417e-001
2.450900000000107e+000	1.029477e-001
2.451000000000108e+000	1.030538e-001
2.451100000000108e+000	1.031601e-001
2.451200000000108e+000	1.032667e-001
2.451300000000108e+000	1.033734e-001
2.451400000000108e+000	1.034803e-001
2.451500000000109e+000	1.035874e-001
2.451600000000109e+000	1.036948e-001
2.451700000000109e+000	1.038023e-001
2.451800000000109e+000	1.039100e-001
2.451900000000109e+000	1.040179e-001
2.452000000000110e+000	1.041261e-001
2.452100000000110e+000	1.042344e-001
2.452200000000110e+000	1.043429e-001
2.452300000000110e+000	1.044517e-001
2.452400000000111e+000	1.045606e-001
2.452500000000111e+000	1.046698e-001
2.452600000000111e+000	1.047791e-001
2.452700000000111e+000	1.048887e-001
2.452800000000111e+000	1.049985e-001
2.452900000000112e+000	1.051085e-001
2.453000000000112e+000	1.052187e-001
2.453100000000112e+000	1.053291e-001
2.453200000000112e+000	1.054397e-001
2.453300000000112e+000	1.055505e-001
2.453400000000113e+000	1.056616e-001
2.453500000000113e+000	1.057729e-001
2.453600000000113e+000	1.058843e-001
2.453700000000113e+000	1.059960e-001
2.453800000000113e+000	1.061079e-001
2.453900000000114e+000	1.062201e-001
2.454000000000114e+000	1.063324e-001
2.454100000000114e+000	1.064450e-001
2.454200000000114e+000	1.065578e-001
2.454300000000115e+000	1.066708e-001
2.454400000000115e+000	1.067841e-001
2.454500000000115e+000	1.068975e-001
2.454600000000115e+000	1.070112e-001
2.454700000000115e+000	1.071252e-001
2.454800000000116e+000	1.072393e-001
2.454900000000116e+000	1.073537e-001
2.455000000000116e+000	1.074683e-001
2.455100000000116e+000	1.075831e-001
2.455200000000116e+000	1.076982e-001
2.455300000000117e+000	1.078135e-001
2.455400000000117e+000	1.079290e-001
2.455500000000117e+000	1.080448e-001
2.455600000000117e+000	1.081608e-001
2.455700000000118e+000	1.082770e-001
2.455800000000118e+000	1.083935e-001
2.455900000000118e+000	1.085102e-001
2.456000000000118e+000	1.086272e-001
2.456100000000118e+000	1.087444e-001
2.456200000000119e+000	1.088618e-001
2.456300000000119e+000	1.089795e-001
2.456400000000119e+000	1.090974e-001
2.456500000000119e+000	1.092156e-001
2.456600000000119e+000	1.093340e-001
2.456700000000120e+000	1.094527e-001
2.456800000000120e+000	1.095716e-001
2.456900000000120e+000	1.096907e-001
2.457000000000120e+000	1.098102e-001
2.457100000000120e+000	1.099298e-001
2.457200000000121e+000	1.100497e-001
2.457300000000121e+000	1.101699e-001
2.457400000000121e+000	1.102903e-001
2.457500000000121e+000	1.104110e-001
2.457600000000122e+000	1.105320e-001
2.457700000000122e+000	1.106532e-001
2.457800000000122e+000	1.107746e-001
2.457900000000122e+000	1.108963e-001
2.458000000000122e+000	1.110183e-001
2.458100000000123e+000	1.111406e-001
2.458200000000123e+000	1.112631e-001
2.458300000000123e+000	1.113859e-001
2.458400000000123e+000	1.115089e-001
2.458500000000123e+000	1.116322e-001
2.458600000000124e+000	1.117558e-001
2.458700000000124e+000	1.118797e-001
2.458800000000124e+000	1.120038e-001
2.458900000000124e+000	1.121282e-001
2.459000000000124e+000	1.122529e-001
2.459100000000125e+000	1.123778e-001
2.459200000000125e+000	1.125031e-001
2.459300000000125e+000	1.126286e-001
2.459400000000125e+000	1.127544e-001
2.459500000000126e+000	1.128805e-001
2.459600000000126e+000	1.130068e-001
2.459700000000126e+000	1.131335e-001
2.459800000000126e+000	1.132604e-001
2.459900000000126e+000	1.133876e-001
2.460000000000127e+000	1.135151e-001
2.460100000000127e+000	1.136429e-001
2.460200000000127e+000	1.137710e-001
2.460300000000127e+000	1.138994e-001
2.460400000000127e+000	1.140281e-001
2.460500000000128e+000	1.141571e-001
2.460600000000128e+000	1.142863e-001
2.460700000000128e+000	1.144159e-001
2.460800000000128e+000	1.145458e-001
2.460900000000128e+000	1.146760e-001
2.461000000000129e+000	1.148065e-001
2.461100000000129e+000	1.149372e-001
2.461200000000129e+000	1.150683e-001
2.461300000000129e+000	1.151997e-001
2.461400000000130e+000	1.153315e-001
2.461500000000130e+000	1.154635e-001
2.461600000000130e+000	1.155958e-001
2.461700000000130e+000	1.157285e-001
2.461800000000130e+000	1.158614e-001
2.461900000000131e+000	1.159947e-001
2.462000000000131e+000	1.161283e-001
2.462100000000131e+000	1.162623e-001
2.462200000000131e+000	1.163965e-001
2.462300000000131e+000	1.165311e-001
2.462400000000132e+000	1.166660e-001
2.462500000000132e+000	1.168013e-001
2.462600000000132e+000	1.169368e-001
2.462700000000132e+000	1.170727e-001
2.462800000000132e+000	1.172090e-001
2.462900000000133e+000	1.173455e-001
2.463000000000133e+000	1.174825e-001
2.463100000000133e+000	1.176197e-001
2.463200000000133e+000	1.177573e-001
2.463300000000134e+000	1.178952e-001
2.463400000000134e+000	1.180335e-001
2.463500000000134e+000	1.181721e-001
2.463600000000134e+000	1.183111e-001
2.463700000000134e+000	1.184504e-001
2.463800000000135e+000	1.185901e-001
2.463900000000135e+000	1.187302e-001
2.464000000000135e+000	1.188706e-001
2.464100000000135e+000	1.190113e-001
2.464200000000135e+000	1.191524e-001
2.464300000000136e+000	1.192939e-001
2.464400000000136e+000	1.194357e-001
2.464500000000136e+000	1.195779e-001
2.464600000000136e+000	1.197205e-001
2.464700000000136e+000	1.198635e-001
2.464800000000137e+000	1.200068e-001
2.464900000000137e+000	1.201505e-001
2.465000000000137e+000	1.202946e-001
2.465100000000137e+000	1.204390e-001
2.465200000000138e+000	1.205839e-001
2.465300000000138e+000	1.207291e-001
2.465400000000138e+000	1.208747e-001
2.465500000000138e+000	1.210207e-001
2.465600000000138e+000	1.211671e-001
2.465700000000139e+000	1.213139e-001
2.465800000000139e+000	1.214611e-001
2.465900000000139e+000	1.216086e-001
2.466000000000139e+000	1.217566e-001
2.466100000000139e+000	1.219050e-001
2.466200000000140e+000	1.220538e-001
2.466300000000140e+000	1.222030e-001
2.466400000000140e+000	1.223526e-001
2.466500000000140e+000	1.225026e-001
2.466600000000141e+000	1.226531e-001
2.466700000000141e+000	1.228039e-001
2.466800000000141e+000	1.229552e-001
2.466900000000141e+000	1.231069e-001
2.467000000000141e+000	1.232590e-001
2.467100000000142e+000	1.234116e-001
2.467200000000142e+000	1.235646e-001
2.467300000000142e+000	1.237180e-001
2.467400000000142e+000	1.238718e-001
2.467500000000142e+000	1.240261e-001
2.467600000000143e+000	1.241809e-001
2.467700000000143e+000	1.243361e-001
2.467800000000143e+000	1.244917e-001
2.467900000000143e+000	1.246478e-001
2.468000000000143e+000	1.248043e-001
2.468100000000144e+000	1.249613e-001
2.468200000000144e+000	1.251188e-001
2.468300000000144e+000	1.252767e-001
2.468400000000144e+000	1.254351e-001
2.468500000000145e+000	1.255939e-001
2.468600000000145e+000	1.257532e-001
2.468700000000145e+000	1.259130e-001
2.468800000000145e+000	1.260733e-001
2.468900000000145e+000	1.262341e-001
2.469000000000146e+000	1.263953e-001
2.469100000000146e+000	1.265571e-001
2.469200000000146e+000	1.267193e-001
2.469300000000146e+000	1.268820e-001
2.469400000000146e+000	1.270452e-001
2.469500000000147e+000	1.272089e-001
2.469600000000147e+000	1.273731e-001
2.469700000000147e+000	1.275379e-001
2.469800000000147e+000	1.277031e-001
2.469900000000147e+000	1.278688e-001
2.470000000000148e+000	1.280351e-001
2.470100000000148e+000	1.282019e-001
2.470200000000148e+000	1.283692e-001
2.470300000000148e+000	1.285371e-001
2.470400000000149e+000	1.287055e-001
2.470500000000149e+000	1.288744e-001
2.470600000000149e+000	1.290438e-001
2.470700000000149e+000	1.292139e-001
2.470800000000149e+000	1.293844e-001
2.470900000000150e+000	1.295555e-001
2.471000000000150e+000	1.297272e-001
2.471100000000150e+000	1.298994e-001
2.471200000000150e+000	1.300722e-001
2.471300000000150e+000	1.302456e-001
2.471400000000151e+000	1.304195e-001
2.471500000000151e+000	1.305940e-001
2.471600000000151e+000	1.307691e-001
2.471700000000151e+000	1.309448e-001
2.471800000000151e+000	1.311210e-001
2.471900000000152e+000	1.312979e-001
2.472000000000152e+000	1.314753e-001
2.472100000000152e+000	1.316534e-001
2.472200000000152e+000	1.318321e-001
2.472300000000153e+000	1.320114e-001
2.472400000000153e+000	1.321913e-001
2.472500000000153e+000	1.323718e-001
2.472600000000153e+000	1.325529e-001
2.472700000000153e+000	1.327347e-001
2.472800000000154e+000	1.329171e-001
2.472900000000154e+000	1.331002e-001
2.473000000000154e+000	1.332839e-001
2.473100000000154e+000	1.334683e-001
2.473200000000154e+000	1.336533e-001
2.473300000000155e+000	1.338390e-001
2.473400000000155e+000	1.340253e-001
