vin	Ix(U1:SOURCE)
4.149999999999956e+00	4.964714e-05
4.159999999999956e+00	4.915085e-05
4.169999999999956e+00	4.865243e-05
4.179999999999955e+00	4.815187e-05
4.189999999999955e+00	4.764918e-05
4.199999999999955e+00	4.714436e-05
4.209999999999955e+00	4.663742e-05
4.219999999999954e+00	4.612835e-05
4.229999999999954e+00	4.561715e-05
4.239999999999954e+00	4.510383e-05
4.249999999999954e+00	4.458839e-05
4.259999999999954e+00	4.407082e-05
4.269999999999953e+00	4.355114e-05
4.279999999999953e+00	4.302934e-05
4.289999999999953e+00	4.250543e-05
4.299999999999953e+00	4.197940e-05
4.309999999999953e+00	4.145126e-05
4.319999999999952e+00	4.092102e-05
4.329999999999952e+00	4.038866e-05
4.339999999999952e+00	3.985419e-05
4.349999999999952e+00	3.931762e-05
4.359999999999951e+00	3.877895e-05
4.369999999999951e+00	3.823817e-05
4.379999999999951e+00	3.769529e-05
4.389999999999951e+00	3.715032e-05
4.399999999999951e+00	3.660324e-05
4.409999999999950e+00	3.605407e-05
4.419999999999950e+00	3.550281e-05
4.429999999999950e+00	3.494945e-05
4.439999999999950e+00	3.439400e-05
4.449999999999950e+00	3.383647e-05
4.459999999999949e+00	3.327684e-05
4.469999999999949e+00	3.271513e-05
4.479999999999949e+00	3.215133e-05
4.489999999999949e+00	3.158545e-05
4.499999999999948e+00	3.101749e-05
4.509999999999948e+00	3.044745e-05
4.519999999999948e+00	2.987533e-05
4.529999999999948e+00	2.930113e-05
4.539999999999948e+00	2.872486e-05
4.549999999999947e+00	2.814651e-05
4.559999999999947e+00	2.756610e-05
4.569999999999947e+00	2.698361e-05
4.579999999999947e+00	2.639905e-05
4.589999999999947e+00	2.581242e-05
4.599999999999946e+00	2.522373e-05
4.609999999999946e+00	2.463297e-05
4.619999999999946e+00	2.404016e-05
4.629999999999946e+00	2.344528e-05
4.639999999999946e+00	2.284833e-05
4.649999999999945e+00	2.224934e-05
4.659999999999945e+00	2.164828e-05
4.669999999999945e+00	2.104517e-05
4.679999999999945e+00	2.044001e-05
4.689999999999944e+00	1.983279e-05
4.699999999999944e+00	1.922353e-05
4.709999999999944e+00	1.861221e-05
4.719999999999944e+00	1.799885e-05
4.729999999999944e+00	1.738344e-05
4.739999999999943e+00	1.676599e-05
4.749999999999943e+00	1.614649e-05
4.759999999999943e+00	1.552496e-05
4.769999999999943e+00	1.490138e-05
4.779999999999943e+00	1.427577e-05
4.789999999999942e+00	1.364812e-05
4.799999999999942e+00	1.301844e-05
4.809999999999942e+00	1.238672e-05
4.819999999999942e+00	1.175297e-05
4.829999999999941e+00	1.111719e-05
4.839999999999941e+00	1.047939e-05
4.849999999999941e+00	9.839553e-06
4.859999999999941e+00	9.197690e-06
4.869999999999941e+00	8.553795e-06
4.879999999999940e+00	7.907866e-06
4.889999999999940e+00	7.259905e-06
4.899999999999940e+00	6.609909e-06
4.909999999999940e+00	5.957878e-06
4.919999999999940e+00	5.303812e-06
4.929999999999939e+00	4.647712e-06
4.939999999999939e+00	3.989584e-06
4.949999999999939e+00	3.329440e-06
4.959999999999939e+00	2.667304e-06
4.969999999999938e+00	2.003217e-06
4.979999999999938e+00	1.337242e-06
4.989999999999938e+00	6.694668e-07
5.000000000000000e+00	2.435064e-12
