Freq.	V(v1)	V(vb)	V(vout)
7.07945784384132e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.90541050782260e-003dB,-2.82781698320716e+000°)
7.24435960074984e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.03734197739487e-002dB,-2.89358485789354e+000°)
7.41310241300911e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.08634318365714e-002dB,-2.96087749366952e+000°)
7.58577575029177e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.13764784782437e-002dB,-3.02972989575538e+000°)
7.76247116628685e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.19136396103874e-002dB,-3.10017784840977e+000°)
7.94328234724275e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.24760454938515e-002dB,-3.17225793050259e+000°)
8.12830516164092e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.30648790595072e-002dB,-3.24600753126960e+000°)
8.31763771102664e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.36813783332685e-002dB,-3.32146486624050e+000°)
8.51138038202369e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.43268389698890e-002dB,-3.39866899333114e+000°)
8.70963589956073e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.50026169002082e-002dB,-3.47765982908924e+000°)
8.91250938133738e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.57101310966110e-002dB,-3.55847816508202e+000°)
9.12010839355902e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.64508664616065e-002dB,-3.64116568441265e+000°)
9.33254300796983e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.72263768447143e-002dB,-3.72576497835106e+000°)
9.54992586021428e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.80382881929374e-002dB,-3.81231956306333e+000°)
9.77237220955802e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.88883018402412e-002dB,-3.90087389642192e+000°)
9.99999999999991e+002	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.97781979418341e-002dB,-3.99147339487764e+000°)
1.02329299228075e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.07098390589459e-002dB,-4.08416445037212e+000°)
1.04712854805089e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.16851739002905e-002dB,-4.17899444726781e+000°)
1.07151930523760e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.27062412262962e-002dB,-4.27601177927016e+000°)
1.09647819614318e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.37751739225588e-002dB,-4.37526586631456e+000°)
1.12201845430195e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.48942032491596e-002dB,-4.47680717138818e+000°)
1.14815362149687e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.60656632725255e-002dB,-4.58068721725412e+000°)
1.17489755493952e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.72919954868303e-002dB,-4.68695860304276e+000°)
1.20226443461740e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.85757536320707e-002dB,-4.79567502067203e+000°)
1.23026877081237e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.99196087160534e-002dB,-4.90689127105532e+000°)
1.25892541179416e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.13263542478047e-002dB,-5.02066328005248e+000°)
1.28824955169312e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.27989116900194e-002dB,-5.13704811411565e+000°)
1.31825673855640e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.43403361381758e-002dB,-5.25610399557799e+000°)
1.34896288259164e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.59538222344015e-002dB,-5.37789031752948e+000°)
1.38038426460287e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.76427103239158e-002dB,-5.50246765821951e+000°)
1.41253754462274e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.94104928622283e-002dB,-5.62989779492168e+000°)
1.44543977074591e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.12608210812634e-002dB,-5.76024371719140e+000°)
1.47910838816819e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.31975119226330e-002dB,-5.89356963944178e+000°)
1.51356124843619e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.52245552463626e-002dB,-6.02994101275813e+000°)
1.54881661891247e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.73461213232729e-002dB,-6.16942453586562e+000°)
1.58489319246110e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.95665686193909e-002dB,-6.31208816515891e+000°)
1.62181009735891e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.18904518804012e-002dB,-6.45800112369601e+000°)
1.65958690743754e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.43225305243701e-002dB,-6.60723390905249e+000°)
1.69824365246173e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.68677773505790e-002dB,-6.75985829992482e+000°)
1.73780082874936e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.95313875721860e-002dB,-6.91594736136484e+000°)
1.77827941003891e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.23187881801943e-002dB,-7.07557544851917e+000°)
1.81970085860997e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.52356476458840e-002dB,-7.23881820874021e+000°)
1.86208713666285e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.82878859683470e-002dB,-7.40575258192628e+000°)
1.90546071796323e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.14816850735470e-002dB,-7.57645679894049e+000°)
1.94984459975803e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.48234995704671e-002dB,-7.75101037794849e+000°)
1.99526231496886e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.83200678695133e-002dB,-7.92949411850603e+000°)
2.04173794466951e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.19784236674320e-002dB,-8.11199009321779e+000°)
2.08929613085402e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.58059078022959e-002dB,-8.29858163677859e+000°)
2.13796208950221e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.98101804808914e-002dB,-8.48935333219809e+000°)
2.18776162394953e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.39992338800615e-002dB,-8.68439099399932e+000°)
2.23872113856832e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.83814051220115e-002dB,-8.88378164817053e+000°)
2.29086765276775e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.02965389622354e-001dB,-9.08761350863899e+000°)
2.34422881531990e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.07760254808075e-001dB,-9.29597595002379e+000°)
2.39883291901947e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.12775454200825e-001dB,-9.50895947641358e+000°)
2.45470891568501e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.18020841859077e-001dB,-9.72665568590347e+000°)
2.51188643150955e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.23506687170496e-001dB,-9.94915723061415e+000°)
2.57039578276884e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.29243689983516e-001dB,-1.01765577719046e+001°)
2.63026799189535e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.35242996064707e-001dB,-1.04089519304783e+001°)
2.69153480392689e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.41516212865454e-001dB,-1.06464352310728e+001°)
2.75422870333814e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.48075425578514e-001dB,-1.08891040414106e+001°)
2.81838293126442e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.54933213461825e-001dB,-1.11370555050799e+001°)
2.88403150312658e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.62102666403035e-001dB,-1.13903874680040e+001°)
2.95120922666635e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.69597401694478e-001dB,-1.16491983981502e+001°)
3.01995172040198e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.77431580984140e-001dB,-1.19135872981199e+001°)
3.09029543251356e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.85619927363437e-001dB,-1.21836536102564e+001°)
3.16227766016835e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.94177742547951e-001dB,-1.24594971139004e+001°)
3.23593656929625e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.03120924101968e-001dB,-1.27412178144222e+001°)
3.31131121482588e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.12465982652142e-001dB,-1.30289158236545e+001°)
3.38844156139199e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.22230059029687e-001dB,-1.33226912313527e+001°)
3.46736850452528e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.32430941274480e-001dB,-1.36226439673127e+001°)
3.54813389233572e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.43087081427525e-001dB,-1.39288736537806e+001°)
3.63078054770097e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.54217612031880e-001dB,-1.42414794477977e+001°)
3.71535229097168e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.65842362254314e-001dB,-1.45605598731398e+001°)
3.80189396320557e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.77981873533167e-001dB,-1.48862126415206e+001°)
3.89045144994276e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.90657414649532e-001dB,-1.52185344627551e+001°)
3.98107170553493e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.03890996111286e-001dB,-1.55576208436011e+001°)
4.07380277804108e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.17705383731156e-001dB,-1.59035658750281e+001°)
4.16869383470331e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.32124111271679e-001dB,-1.62564620076993e+001°)
4.26579518801588e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.47171492021582e-001dB,-1.66163998154945e+001°)
4.36515832240161e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.62872629159553e-001dB,-1.69834677469488e+001°)
4.46683592150958e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.79253424753188e-001dB,-1.73577518645398e+001°)
4.57088189614870e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.96340587232456e-001dB,-1.77393355718163e+001°)
4.67735141287193e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.14161637169281e-001dB,-1.81282993284328e+001°)
4.78630092322633e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.32744911187077e-001dB,-1.85247203532315e+001°)
4.89778819368441e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.52119563817150e-001dB,-1.89286723156016e+001°)
5.01187233627267e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.72315567112259e-001dB,-1.93402250154379e+001°)
5.12861383991359e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.93363707822081e-001dB,-1.97594440521261e+001°)
5.24807460249767e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.15295581930722e-001dB,-2.01863904830941e+001°)
5.37031796370247e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.38143586352637e-001dB,-2.06211204725874e+001°)
5.49540873857618e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.61940907581363e-001dB,-2.10636849314582e+001°)
5.62341325190343e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.86721507084592e-001dB,-2.15141291488937e+001°)
5.75439937337150e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.12520103240440e-001dB,-2.19724924171518e+001°)
5.88843655355582e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.39372149612366e-001dB,-2.24388076505272e+001°)
6.02559586074351e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.67313809365843e-001dB,-2.29131009999261e+001°)
6.16595001861475e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.96381925637173e-001dB,-2.33953914645893e+001°)
6.30957344480186e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.26613987674932e-001dB,-2.38856905026715e+001°)
6.45654229034648e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.58048092587766e-001dB,-2.43840016425498e+001°)
6.60693448007588e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.90722902547795e-001dB,-2.48903200969047e+001°)
6.76082975391974e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.24677597318163e-001dB,-2.54046323817807e+001°)
6.91830970918928e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.59951821995437e-001dB,-2.59269159429981e+001°)
7.07945784384129e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.96585629883253e-001dB,-2.64571387924399e+001°)
7.24435960074981e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.34619420442614e-001dB,-2.69952591568868e+001°)
7.41310241300908e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.74093872296776e-001dB,-2.75412251422047e+001°)
7.58577575029174e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.01504987130458e+000dB,-2.80949744158072e+001°)
7.76247116628682e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.05752843375511e+000dB,-2.86564339104175e+001°)
7.94328234724272e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.10157062477902e+000dB,-2.92255195522279e+001°)
8.12830516164089e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.14721747211693e+000dB,-2.98021360166112e+001°)
8.31763771102661e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.19450987543288e+000dB,-3.03861765145580e+001°)
8.51138038202366e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.24348851141105e+000dB,-3.09775226130092e+001°)
8.70963589956070e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.29419373492492e+000dB,-3.15760440922072e+001°)
8.91250938133734e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.34666547662128e+000dB,-3.21815988431116e+001°)
9.12010839355898e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.40094313731415e+000dB,-3.27940328078015e+001°)
9.33254300796979e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.45706547963686e+000dB,-3.34131799656301e+001°)
9.54992586021424e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.51507051745211e+000dB,-3.40388623676868e+001°)
9.77237220955798e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.57499540357019e+000dB,-3.46708902218800e+001°)
9.99999999999987e+003	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.63687631637255e+000dB,-3.53090620306574e+001°)
1.02329299228074e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.70074834598178e+000dB,-3.59531647830527e+001°)
1.04712854805089e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.76664538065811e+000dB,-3.66029742023681e+001°)
1.07151930523759e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.83459999413643e+000dB,-3.72582550503942e+001°)
1.09647819614317e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.90464333464521e+000dB,-3.79187614886210e+001°)
1.12201845430195e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.97680501636902e+000dB,-3.85842374964174e+001°)
1.14815362149687e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.05111301412903e+000dB,-3.92544173456570e+001°)
1.17489755493951e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.12759356205990e+000dB,-3.99290261307490e+001°)
1.20226443461740e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.20627105705650e+000dB,-4.06077803525016e+001°)
1.23026877081237e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.28716796774985e+000dB,-4.12903885537133e+001°)
1.25892541179415e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.37030474974764e+000dB,-4.19765520038551e+001°)
1.28824955169312e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.45569976784164e+000dB,-4.26659654296915e+001°)
1.31825673855639e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.54336922584116e+000dB,-4.33583177881870e+001°)
1.34896288259164e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.63332710464002e+000dB,-4.40532930775834e+001°)
1.38038426460287e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.72558510906380e+000dB,-4.47505711820950e+001°)
1.41253754462274e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.82015262397591e+000dB,-4.54498287452899e+001°)
1.44543977074591e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.91703668004532e+000dB,-4.61507400668874e+001°)
1.47910838816819e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.01624192949753e+000dB,-4.68529780174273e+001°)
1.51356124843619e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.11777063208412e+000dB,-4.75562149650544e+001°)
1.54881661891246e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.22162265141635e+000dB,-4.82601237085160e+001°)
1.58489319246109e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.32779546171623e+000dB,-4.89643784103940e+001°)
1.62181009735891e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.43628416494601e+000dB,-4.96686555245918e+001°)
1.65958690743754e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.54708151818456e+000dB,-5.03726347121591e+001°)
1.69824365246172e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.66017797102952e+000dB,-5.10759997396802e+001°)
1.73780082874935e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.77556171271709e+000dB,-5.17784393546538e+001°)
1.77827941003890e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.89321872856989e+000dB,-5.24796481325602e+001°)
1.81970085860996e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.01313286530701e+000dB,-5.31793272906409e+001°)
1.86208713666284e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.13528590468164e+000dB,-5.38771854637948e+001°)
1.90546071796322e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.25965764485027e+000dB,-5.45729394384166e+001°)
