v1	V(n002)	Ix(U2:SOURCE)	Ix(U3:SOURCE)	Ix(U4:DRAIN)
2.831999999999931e+00	3.755509e+00	4.723431e-08	4.692075e-08	3.154582e-10
2.832999999999930e+00	3.756381e+00	4.723208e-08	4.690774e-08	3.262433e-10
2.833999999999930e+00	3.757253e+00	4.722986e-08	4.689437e-08	3.373879e-10
2.834999999999930e+00	3.758125e+00	4.722763e-08	4.688062e-08	3.489035e-10
2.835999999999930e+00	3.758996e+00	4.722541e-08	4.686650e-08	3.608018e-10
2.836999999999930e+00	3.759867e+00	4.722318e-08	4.685198e-08	3.730952e-10
2.837999999999930e+00	3.760738e+00	4.722095e-08	4.683705e-08	3.857962e-10
2.838999999999930e+00	3.761608e+00	4.721873e-08	4.682170e-08	3.989176e-10
2.839999999999930e+00	3.762478e+00	4.721651e-08	4.680592e-08	4.124729e-10
2.840999999999930e+00	3.763347e+00	4.721428e-08	4.678969e-08	4.264756e-10
2.841999999999929e+00	3.764216e+00	4.721206e-08	4.677301e-08	4.409399e-10
2.842999999999929e+00	3.765085e+00	4.720984e-08	4.675584e-08	4.558801e-10
2.843999999999929e+00	3.765953e+00	4.720762e-08	4.673819e-08	4.713112e-10
2.844999999999929e+00	3.766820e+00	4.720540e-08	4.672003e-08	4.872485e-10
2.845999999999929e+00	3.767687e+00	4.720318e-08	4.670135e-08	5.037075e-10
2.846999999999929e+00	3.768553e+00	4.720096e-08	4.668213e-08	5.207044e-10
2.847999999999929e+00	3.769419e+00	4.719874e-08	4.666236e-08	5.382558e-10
2.848999999999929e+00	3.770285e+00	4.719652e-08	4.664202e-08	5.563787e-10
2.849999999999929e+00	3.771150e+00	4.719430e-08	4.662109e-08	5.750904e-10
2.850999999999928e+00	3.772014e+00	4.719209e-08	4.659955e-08	5.944090e-10
2.851999999999928e+00	3.772878e+00	4.718987e-08	4.657739e-08	6.143528e-10
2.852999999999928e+00	3.773741e+00	4.718766e-08	4.655459e-08	6.349405e-10
2.853999999999928e+00	3.774603e+00	4.718544e-08	4.653112e-08	6.561917e-10
2.854999999999928e+00	3.775465e+00	4.718324e-08	4.650698e-08	6.781259e-10
2.855999999999928e+00	3.776326e+00	4.718102e-08	4.648213e-08	7.007636e-10
2.856999999999928e+00	3.777187e+00	4.717881e-08	4.645656e-08	7.241255e-10
2.857999999999928e+00	3.778046e+00	4.717661e-08	4.643024e-08	7.482329e-10
2.858999999999928e+00	3.778905e+00	4.717440e-08	4.640316e-08	7.731075e-10
2.859999999999927e+00	3.779764e+00	4.717219e-08	4.637528e-08	7.987718e-10
2.860999999999927e+00	3.780621e+00	4.716999e-08	4.634660e-08	8.252486e-10
2.861999999999927e+00	3.781478e+00	4.716779e-08	4.631709e-08	8.525611e-10
2.862999999999927e+00	3.782334e+00	4.716559e-08	4.628671e-08	8.807333e-10
2.863999999999927e+00	3.783189e+00	4.716339e-08	4.625545e-08	9.097896e-10
2.864999999999927e+00	3.784043e+00	4.716119e-08	4.622329e-08	9.397548e-10
2.865999999999927e+00	3.784897e+00	4.715899e-08	4.619019e-08	9.706544e-10
2.866999999999927e+00	3.785749e+00	4.715680e-08	4.615614e-08	1.002515e-09
2.867999999999927e+00	3.786601e+00	4.715460e-08	4.612109e-08	1.035361e-09
2.868999999999926e+00	3.787451e+00	4.715242e-08	4.608504e-08	1.069222e-09
2.869999999999926e+00	3.788301e+00	4.715023e-08	4.604795e-08	1.104125e-09
2.870999999999926e+00	3.789150e+00	4.714804e-08	4.600979e-08	1.140097e-09
2.871999999999926e+00	3.789997e+00	4.714585e-08	4.597053e-08	1.177167e-09
2.872999999999926e+00	3.790844e+00	4.714367e-08	4.593015e-08	1.215365e-09
2.873999999999926e+00	3.791689e+00	4.714149e-08	4.588862e-08	1.254720e-09
2.874999999999926e+00	3.792533e+00	4.713931e-08	4.584590e-08	1.295261e-09
2.875999999999926e+00	3.793376e+00	4.713714e-08	4.580196e-08	1.337021e-09
2.876999999999926e+00	3.794219e+00	4.713497e-08	4.575678e-08	1.380029e-09
2.877999999999926e+00	3.795059e+00	4.713280e-08	4.571032e-08	1.424318e-09
2.878999999999925e+00	3.795899e+00	4.713063e-08	4.566255e-08	1.469919e-09
2.879999999999925e+00	3.796737e+00	4.712846e-08	4.561344e-08	1.516866e-09
2.880999999999925e+00	3.797574e+00	4.712630e-08	4.556295e-08	1.565190e-09
2.881999999999925e+00	3.798410e+00	4.712414e-08	4.551105e-08	1.614926e-09
2.882999999999925e+00	3.799244e+00	4.712199e-08	4.545771e-08	1.666106e-09
2.883999999999925e+00	3.800077e+00	4.711983e-08	4.540290e-08	1.718766e-09
2.884999999999925e+00	3.800908e+00	4.711768e-08	4.534657e-08	1.772940e-09
2.885999999999925e+00	3.801738e+00	4.711554e-08	4.528870e-08	1.828663e-09
2.886999999999925e+00	3.802566e+00	4.711340e-08	4.522926e-08	1.885969e-09
2.887999999999924e+00	3.803393e+00	4.711126e-08	4.516819e-08	1.944895e-09
2.888999999999924e+00	3.804219e+00	4.710912e-08	4.510547e-08	2.005476e-09
2.889999999999924e+00	3.805042e+00	4.710699e-08	4.504107e-08	2.067748e-09
2.890999999999924e+00	3.805864e+00	4.710486e-08	4.497494e-08	2.131747e-09
2.891999999999924e+00	3.806684e+00	4.710273e-08	4.490705e-08	2.197510e-09
2.892999999999924e+00	3.807503e+00	4.710061e-08	4.483736e-08	2.265074e-09
2.893999999999924e+00	3.808320e+00	4.709850e-08	4.476584e-08	2.334475e-09
2.894999999999924e+00	3.809135e+00	4.709639e-08	4.469245e-08	2.405750e-09
2.895999999999924e+00	3.809948e+00	4.709428e-08	4.461716e-08	2.478936e-09
2.896999999999923e+00	3.810759e+00	4.709218e-08	4.453992e-08	2.554069e-09
2.897999999999923e+00	3.811568e+00	4.709008e-08	4.446070e-08	2.631187e-09
2.898999999999923e+00	3.812376e+00	4.708798e-08	4.437947e-08	2.710326e-09
2.899999999999923e+00	3.813181e+00	4.708589e-08	4.429618e-08	2.791523e-09
2.900999999999923e+00	3.813984e+00	4.708381e-08	4.421080e-08	2.874814e-09
2.901999999999923e+00	3.814785e+00	4.708173e-08	4.412330e-08	2.960237e-09
2.902999999999923e+00	3.815584e+00	4.707965e-08	4.403363e-08	3.047826e-09
2.903999999999923e+00	3.816381e+00	4.707758e-08	4.394177e-08	3.137618e-09
2.904999999999923e+00	3.817176e+00	4.707552e-08	4.384767e-08	3.229649e-09
2.905999999999922e+00	3.817968e+00	4.707346e-08	4.375131e-08	3.323952e-09
2.906999999999922e+00	3.818758e+00	4.707141e-08	4.365264e-08	3.420564e-09
2.907999999999922e+00	3.819546e+00	4.706936e-08	4.355164e-08	3.519518e-09
2.908999999999922e+00	3.820331e+00	4.706732e-08	4.344827e-08	3.620848e-09
2.909999999999922e+00	3.821114e+00	4.706528e-08	4.334249e-08	3.724588e-09
2.910999999999922e+00	3.821894e+00	4.706325e-08	4.323428e-08	3.830769e-09
2.911999999999922e+00	3.822672e+00	4.706122e-08	4.312360e-08	3.939423e-09
2.912999999999922e+00	3.823447e+00	4.705921e-08	4.301042e-08	4.050581e-09
2.913999999999922e+00	3.824219e+00	4.705720e-08	4.289472e-08	4.164275e-09
2.914999999999921e+00	3.824989e+00	4.705519e-08	4.277645e-08	4.280533e-09
2.915999999999921e+00	3.825757e+00	4.705319e-08	4.265560e-08	4.399384e-09
2.916999999999921e+00	3.826521e+00	4.705120e-08	4.253214e-08	4.520855e-09
2.917999999999921e+00	3.827283e+00	4.704922e-08	4.240603e-08	4.644974e-09
2.918999999999921e+00	3.828042e+00	4.704724e-08	4.227726e-08	4.771765e-09
2.919999999999921e+00	3.828798e+00	4.704527e-08	4.214580e-08	4.901255e-09
2.920999999999921e+00	3.829551e+00	4.704330e-08	4.201162e-08	5.033465e-09
2.921999999999921e+00	3.830301e+00	4.704135e-08	4.187471e-08	5.168419e-09
2.922999999999921e+00	3.831048e+00	4.703940e-08	4.173505e-08	5.306137e-09
2.923999999999920e+00	3.831792e+00	4.703746e-08	4.159260e-08	5.446640e-09
2.924999999999920e+00	3.832533e+00	4.703552e-08	4.144736e-08	5.589945e-09
2.925999999999920e+00	3.833271e+00	4.703359e-08	4.129931e-08	5.736071e-09
2.926999999999920e+00	3.834006e+00	4.703168e-08	4.114843e-08	5.885033e-09
2.927999999999920e+00	3.834737e+00	4.702976e-08	4.099470e-08	6.036846e-09
2.928999999999920e+00	3.835466e+00	4.702786e-08	4.083812e-08	6.191521e-09
2.929999999999920e+00	3.836191e+00	4.702597e-08	4.067867e-08	6.349072e-09
2.930999999999920e+00	3.836913e+00	4.702408e-08	4.051635e-08	6.509508e-09
2.931999999999920e+00	3.837631e+00	4.702220e-08	4.035114e-08	6.672837e-09
2.932999999999919e+00	3.838346e+00	4.702034e-08	4.018304e-08	6.839066e-09
2.933999999999919e+00	3.839058e+00	4.701847e-08	4.001205e-08	7.008200e-09
2.934999999999919e+00	3.839766e+00	4.701662e-08	3.983815e-08	7.180244e-09
2.935999999999919e+00	3.840471e+00	4.701478e-08	3.966135e-08	7.355199e-09
2.936999999999919e+00	3.841172e+00	4.701294e-08	3.948164e-08	7.533065e-09
2.937999999999919e+00	3.841870e+00	4.701112e-08	3.929904e-08	7.713842e-09
2.938999999999919e+00	3.842564e+00	4.700930e-08	3.911354e-08	7.897525e-09
2.939999999999919e+00	3.843254e+00	4.700749e-08	3.892514e-08	8.084111e-09
2.940999999999919e+00	3.843941e+00	4.700569e-08	3.873386e-08	8.273593e-09
2.941999999999918e+00	3.844624e+00	4.700390e-08	3.853970e-08	8.465963e-09
2.942999999999918e+00	3.845304e+00	4.700212e-08	3.834268e-08	8.661210e-09
2.943999999999918e+00	3.845979e+00	4.700035e-08	3.814279e-08	8.859324e-09
2.944999999999918e+00	3.846652e+00	4.699859e-08	3.794006e-08	9.060290e-09
2.945999999999918e+00	3.847320e+00	4.699684e-08	3.773451e-08	9.264094e-09
2.946999999999918e+00	3.847984e+00	4.699510e-08	3.752614e-08	9.470719e-09
2.947999999999918e+00	3.848645e+00	4.699336e-08	3.731498e-08	9.680146e-09
2.948999999999918e+00	3.849301e+00	4.699164e-08	3.710104e-08	9.892355e-09
2.949999999999918e+00	3.849954e+00	4.698993e-08	3.688436e-08	1.010732e-08
2.950999999999917e+00	3.850603e+00	4.698822e-08	3.666495e-08	1.032503e-08
2.951999999999917e+00	3.851248e+00	4.698653e-08	3.644284e-08	1.054545e-08
2.952999999999917e+00	3.851889e+00	4.698485e-08	3.621805e-08	1.076855e-08
2.953999999999917e+00	3.852526e+00	4.698317e-08	3.599063e-08	1.099430e-08
2.954999999999917e+00	3.853159e+00	4.698151e-08	3.576058e-08	1.122268e-08
2.955999999999917e+00	3.853788e+00	4.697986e-08	3.552795e-08	1.145366e-08
2.956999999999917e+00	3.854413e+00	4.697822e-08	3.529278e-08	1.168719e-08
2.957999999999917e+00	3.855034e+00	4.697659e-08	3.505509e-08	1.192325e-08
2.958999999999917e+00	3.855651e+00	4.697496e-08	3.481492e-08	1.216179e-08
2.959999999999916e+00	3.856264e+00	4.697335e-08	3.457232e-08	1.240278e-08
2.960999999999916e+00	3.856873e+00	4.697176e-08	3.432731e-08	1.264619e-08
2.961999999999916e+00	3.857477e+00	4.697016e-08	3.407995e-08	1.289196e-08
2.962999999999916e+00	3.858078e+00	4.696859e-08	3.383027e-08	1.314006e-08
2.963999999999916e+00	3.858674e+00	4.696702e-08	3.357832e-08	1.339044e-08
2.964999999999916e+00	3.859266e+00	4.696546e-08	3.332414e-08	1.364306e-08
2.965999999999916e+00	3.859854e+00	4.696391e-08	3.306779e-08	1.389787e-08
2.966999999999916e+00	3.860437e+00	4.696238e-08	3.280930e-08	1.415481e-08
2.967999999999916e+00	3.861017e+00	4.696085e-08	3.254873e-08	1.441386e-08
2.968999999999915e+00	3.861592e+00	4.695934e-08	3.228613e-08	1.467494e-08
2.969999999999915e+00	3.862163e+00	4.695783e-08	3.202155e-08	1.493802e-08
2.970999999999915e+00	3.862730e+00	4.695634e-08	3.175505e-08	1.520303e-08
2.971999999999915e+00	3.863292e+00	4.695486e-08	3.148667e-08	1.546992e-08
2.972999999999915e+00	3.863851e+00	4.695339e-08	3.121647e-08	1.573865e-08
2.973999999999915e+00	3.864405e+00	4.695193e-08	3.094451e-08	1.600914e-08
2.974999999999915e+00	3.864954e+00	4.695048e-08	3.067085e-08	1.628135e-08
2.975999999999915e+00	3.865500e+00	4.694904e-08	3.039555e-08	1.655522e-08
2.976999999999915e+00	3.866041e+00	4.694761e-08	3.011866e-08	1.683069e-08
2.977999999999914e+00	3.866578e+00	4.694619e-08	2.984024e-08	1.710769e-08
2.978999999999914e+00	3.867110e+00	4.694479e-08	2.956035e-08	1.738617e-08
2.979999999999914e+00	3.867639e+00	4.694340e-08	2.927907e-08	1.766606e-08
2.980999999999914e+00	3.868162e+00	4.694202e-08	2.899644e-08	1.794730e-08
2.981999999999914e+00	3.868682e+00	4.694065e-08	2.871254e-08	1.822984e-08
2.982999999999914e+00	3.869197e+00	4.693928e-08	2.842742e-08	1.851359e-08
2.983999999999914e+00	3.869708e+00	4.693794e-08	2.814116e-08	1.879851e-08
2.984999999999914e+00	3.870214e+00	4.693660e-08	2.785381e-08	1.908451e-08
2.985999999999914e+00	3.870717e+00	4.693527e-08	2.756545e-08	1.937155e-08
2.986999999999914e+00	3.871214e+00	4.693396e-08	2.727614e-08	1.965955e-08
2.987999999999913e+00	3.871708e+00	4.693266e-08	2.698594e-08	1.994844e-08
2.988999999999913e+00	3.872197e+00	4.693137e-08	2.669493e-08	2.023816e-08
2.989999999999913e+00	3.872682e+00	4.693008e-08	2.640317e-08	2.052863e-08
2.990999999999913e+00	3.873162e+00	4.692881e-08	2.611074e-08	2.081979e-08
2.991999999999913e+00	3.873638e+00	4.692756e-08	2.581770e-08	2.111158e-08
2.992999999999913e+00	3.874109e+00	4.692631e-08	2.552412e-08	2.140391e-08
2.993999999999913e+00	3.874577e+00	4.692507e-08	2.523006e-08	2.169673e-08
2.994999999999913e+00	3.875039e+00	4.692385e-08	2.493561e-08	2.198996e-08
2.995999999999913e+00	3.875498e+00	4.692264e-08	2.464083e-08	2.228353e-08
2.996999999999912e+00	3.875952e+00	4.692144e-08	2.434579e-08	2.257737e-08
2.997999999999912e+00	3.876401e+00	4.692025e-08	2.405056e-08	2.287141e-08
2.998999999999912e+00	3.876847e+00	4.691907e-08	2.375521e-08	2.316558e-08
2.999999999999912e+00	3.877287e+00	4.691790e-08	2.345981e-08	2.345981e-08
3.000999999999912e+00	3.877724e+00	4.691675e-08	2.316443e-08	2.375403e-08
3.001999999999912e+00	3.878156e+00	4.691561e-08	2.286915e-08	2.404817e-08
3.002999999999912e+00	3.878584e+00	4.691447e-08	2.257403e-08	2.434215e-08
3.003999999999912e+00	3.879007e+00	4.691335e-08	2.227915e-08	2.463591e-08
3.004999999999912e+00	3.879426e+00	4.691224e-08	2.198457e-08	2.492938e-08
3.005999999999911e+00	3.879841e+00	4.691115e-08	2.169037e-08	2.522249e-08
3.006999999999911e+00	3.880251e+00	4.691006e-08	2.139661e-08	2.551516e-08
3.007999999999911e+00	3.880656e+00	4.690898e-08	2.110336e-08	2.580733e-08
3.008999999999911e+00	3.881058e+00	4.690792e-08	2.081070e-08	2.609893e-08
3.009999999999911e+00	3.881455e+00	4.690687e-08	2.051870e-08	2.638988e-08
3.010999999999911e+00	3.881848e+00	4.690583e-08	2.022741e-08	2.668012e-08
3.011999999999911e+00	3.882236e+00	4.690480e-08	1.993692e-08	2.696959e-08
3.012999999999911e+00	3.882620e+00	4.690378e-08	1.964728e-08	2.725821e-08
3.013999999999911e+00	3.883000e+00	4.690278e-08	1.935857e-08	2.754591e-08
3.014999999999910e+00	3.883375e+00	4.690178e-08	1.907086e-08	2.783263e-08
3.015999999999910e+00	3.883746e+00	4.690080e-08	1.878420e-08	2.811830e-08
3.016999999999910e+00	3.884112e+00	4.689982e-08	1.849867e-08	2.840286e-08
3.017999999999910e+00	3.884475e+00	4.689887e-08	1.821433e-08	2.868624e-08
3.018999999999910e+00	3.884832e+00	4.689792e-08	1.793125e-08	2.896837e-08
3.019999999999910e+00	3.885186e+00	4.689698e-08	1.764949e-08	2.924920e-08
3.020999999999910e+00	3.885535e+00	4.689605e-08	1.736911e-08	2.952865e-08
3.021999999999910e+00	3.885880e+00	4.689514e-08	1.709017e-08	2.980667e-08
3.022999999999910e+00	3.886221e+00	4.689423e-08	1.681274e-08	3.008320e-08
3.023999999999909e+00	3.886557e+00	4.689334e-08	1.653688e-08	3.035817e-08
3.024999999999909e+00	3.886889e+00	4.689246e-08	1.626264e-08	3.063152e-08
3.025999999999909e+00	3.887217e+00	4.689159e-08	1.599009e-08	3.090320e-08
3.026999999999909e+00	3.887540e+00	4.689073e-08	1.571929e-08	3.117314e-08
3.027999999999909e+00	3.887860e+00	4.688988e-08	1.545028e-08	3.144130e-08
3.028999999999909e+00	3.888175e+00	4.688905e-08	1.518313e-08	3.170761e-08
3.029999999999909e+00	3.888485e+00	4.688822e-08	1.491790e-08	3.197202e-08
3.030999999999909e+00	3.888792e+00	4.688741e-08	1.465463e-08	3.223448e-08
3.031999999999909e+00	3.889094e+00	4.688660e-08	1.439337e-08	3.249493e-08
3.032999999999908e+00	3.889392e+00	4.688582e-08	1.413419e-08	3.275332e-08
3.033999999999908e+00	3.889686e+00	4.688503e-08	1.387712e-08	3.300961e-08
3.034999999999908e+00	3.889976e+00	4.688426e-08	1.362222e-08	3.326373e-08
3.035999999999908e+00	3.890261e+00	4.688351e-08	1.336954e-08	3.351566e-08
3.036999999999908e+00	3.890542e+00	4.688276e-08	1.311912e-08	3.376533e-08
3.037999999999908e+00	3.890820e+00	4.688202e-08	1.287100e-08	3.401271e-08
3.038999999999908e+00	3.891093e+00	4.688130e-08	1.262524e-08	3.425775e-08
3.039999999999908e+00	3.891362e+00	4.688058e-08	1.238187e-08	3.450041e-08
3.040999999999908e+00	3.891627e+00	4.687988e-08	1.214093e-08	3.474064e-08
3.041999999999907e+00	3.891887e+00	4.687918e-08	1.190246e-08	3.497842e-08
3.042999999999907e+00	3.892144e+00	4.687850e-08	1.166650e-08	3.521370e-08
3.043999999999907e+00	3.892397e+00	4.687783e-08	1.143308e-08	3.544644e-08
3.044999999999907e+00	3.892646e+00	4.687717e-08	1.120225e-08	3.567661e-08
3.045999999999907e+00	3.892890e+00	4.687652e-08	1.097403e-08	3.590418e-08
3.046999999999907e+00	3.893131e+00	4.687588e-08	1.074845e-08	3.612912e-08
3.047999999999907e+00	3.893368e+00	4.687525e-08	1.052554e-08	3.635139e-08
3.048999999999907e+00	3.893601e+00	4.687463e-08	1.030534e-08	3.657098e-08
3.049999999999907e+00	3.893830e+00	4.687402e-08	1.008787e-08	3.678784e-08
3.050999999999906e+00	3.894055e+00	4.687342e-08	9.873144e-09	3.700196e-08
3.051999999999906e+00	3.894276e+00	4.687283e-08	9.661198e-09	3.721332e-08
3.052999999999906e+00	3.894493e+00	4.687226e-08	9.452050e-09	3.742189e-08
3.053999999999906e+00	3.894707e+00	4.687169e-08	9.245718e-09	3.762766e-08
3.054999999999906e+00	3.894917e+00	4.687113e-08	9.042220e-09	3.783060e-08
3.055999999999906e+00	3.895123e+00	4.687058e-08	8.841574e-09	3.803070e-08
3.056999999999906e+00	3.895325e+00	4.687004e-08	8.643793e-09	3.822794e-08
3.057999999999906e+00	3.895523e+00	4.686952e-08	8.448890e-09	3.842231e-08
3.058999999999906e+00	3.895718e+00	4.686900e-08	8.256875e-09	3.861381e-08
3.059999999999905e+00	3.895909e+00	4.686849e-08	8.067759e-09	3.880241e-08
3.060999999999905e+00	3.896097e+00	4.686799e-08	7.881549e-09	3.898812e-08
3.061999999999905e+00	3.896281e+00	4.686750e-08	7.698249e-09	3.917093e-08
3.062999999999905e+00	3.896461e+00	4.686702e-08	7.517865e-09	3.935084e-08
3.063999999999905e+00	3.896639e+00	4.686655e-08	7.340399e-09	3.952783e-08
3.064999999999905e+00	3.896812e+00	4.686608e-08	7.165851e-09	3.970192e-08
3.065999999999905e+00	3.896982e+00	4.686563e-08	6.994221e-09	3.987309e-08
3.066999999999905e+00	3.897149e+00	4.686519e-08	6.825505e-09	4.004137e-08
3.067999999999905e+00	3.897312e+00	4.686475e-08	6.659699e-09	4.020674e-08
3.068999999999904e+00	3.897472e+00	4.686433e-08	6.496799e-09	4.036921e-08
3.069999999999904e+00	3.897629e+00	4.686391e-08	6.336795e-09	4.052880e-08
3.070999999999904e+00	3.897782e+00	4.686350e-08	6.179679e-09	4.068551e-08
3.071999999999904e+00	3.897932e+00	4.686310e-08	6.025440e-09	4.083935e-08
3.072999999999904e+00	3.898079e+00	4.686271e-08	5.874066e-09	4.099033e-08
3.073999999999904e+00	3.898223e+00	4.686233e-08	5.725544e-09	4.113847e-08
3.074999999999904e+00	3.898363e+00	4.686195e-08	5.579858e-09	4.128378e-08
3.075999999999904e+00	3.898501e+00	4.686159e-08	5.436993e-09	4.142628e-08
3.076999999999904e+00	3.898635e+00	4.686123e-08	5.296930e-09	4.156598e-08
3.077999999999903e+00	3.898767e+00	4.686088e-08	5.159650e-09	4.170291e-08
3.078999999999903e+00	3.898896e+00	4.686054e-08	5.025132e-09	4.183708e-08
3.079999999999903e+00	3.899021e+00	4.686020e-08	4.893356e-09	4.196853e-08
3.080999999999903e+00	3.899144e+00	4.685987e-08	4.764298e-09	4.209726e-08
3.081999999999903e+00	3.899264e+00	4.685955e-08	4.637935e-09	4.222330e-08
3.082999999999903e+00	3.899381e+00	4.685924e-08	4.514241e-09	4.234668e-08
3.083999999999903e+00	3.899496e+00	4.685894e-08	4.393190e-09	4.246743e-08
3.084999999999903e+00	3.899607e+00	4.685864e-08	4.274756e-09	4.258557e-08
3.085999999999903e+00	3.899716e+00	4.685835e-08	4.158909e-09	4.270112e-08
3.086999999999902e+00	3.899823e+00	4.685807e-08	4.045621e-09	4.281413e-08
3.087999999999902e+00	3.899927e+00	4.685779e-08	3.934863e-09	4.292460e-08
3.088999999999902e+00	3.900028e+00	4.685752e-08	3.826603e-09	4.303260e-08
3.089999999999902e+00	3.900127e+00	4.685726e-08	3.720809e-09	4.313813e-08
3.090999999999902e+00	3.900223e+00	4.685700e-08	3.617451e-09	4.324123e-08
3.091999999999902e+00	3.900317e+00	4.685675e-08	3.516495e-09	4.334193e-08
3.092999999999902e+00	3.900409e+00	4.685650e-08	3.417908e-09	4.344027e-08
3.093999999999902e+00	3.900498e+00	4.685626e-08	3.321656e-09	4.353629e-08
3.094999999999902e+00	3.900585e+00	4.685603e-08	3.227704e-09	4.363001e-08
3.095999999999901e+00	3.900670e+00	4.685581e-08	3.136017e-09	4.372147e-08
3.096999999999901e+00	3.900753e+00	4.685559e-08	3.046561e-09	4.381070e-08
3.097999999999901e+00	3.900833e+00	4.685537e-08	2.959300e-09	4.389775e-08
3.098999999999901e+00	3.900911e+00	4.685516e-08	2.874197e-09	4.398265e-08
3.099999999999901e+00	3.900988e+00	4.685496e-08	2.791216e-09	4.406542e-08
3.100999999999901e+00	3.901062e+00	4.685476e-08	2.710322e-09	4.414612e-08
3.101999999999901e+00	3.901134e+00	4.685457e-08	2.631477e-09	4.422477e-08
3.102999999999901e+00	3.901205e+00	4.685438e-08	2.554644e-09	4.430142e-08
3.103999999999901e+00	3.901273e+00	4.685420e-08	2.479787e-09	4.437609e-08
3.104999999999901e+00	3.901340e+00	4.685402e-08	2.406869e-09	4.444883e-08
3.105999999999900e+00	3.901405e+00	4.685385e-08	2.335853e-09	4.451967e-08
3.106999999999900e+00	3.901468e+00	4.685368e-08	2.266702e-09	4.458866e-08
3.107999999999900e+00	3.901529e+00	4.685352e-08	2.199379e-09	4.465582e-08
3.108999999999900e+00	3.901589e+00	4.685336e-08	2.133848e-09	4.472119e-08
3.109999999999900e+00	3.901647e+00	4.685321e-08	2.070072e-09	4.478481e-08
3.110999999999900e+00	3.901703e+00	4.685305e-08	2.008015e-09	4.484671e-08
3.111999999999900e+00	3.901758e+00	4.685291e-08	1.947640e-09	4.490694e-08
3.112999999999900e+00	3.901811e+00	4.685277e-08	1.888912e-09	4.496553e-08
3.113999999999900e+00	3.901863e+00	4.685263e-08	1.831795e-09	4.502251e-08
3.114999999999899e+00	3.901913e+00	4.685250e-08	1.776253e-09	4.507792e-08
3.115999999999899e+00	3.901962e+00	4.685236e-08	1.722252e-09	4.513179e-08
3.116999999999899e+00	3.902009e+00	4.685224e-08	1.669756e-09	4.518416e-08
3.117999999999899e+00	3.902055e+00	4.685212e-08	1.618731e-09	4.523506e-08
3.118999999999899e+00	3.902100e+00	4.685200e-08	1.569144e-09	4.528453e-08
3.119999999999899e+00	3.902143e+00	4.685188e-08	1.520960e-09	4.533260e-08
3.120999999999899e+00	3.902185e+00	4.685177e-08	1.474146e-09	4.537930e-08
3.121999999999899e+00	3.902226e+00	4.685166e-08	1.428670e-09	4.542467e-08
3.122999999999899e+00	3.902266e+00	4.685155e-08	1.384499e-09	4.546873e-08
3.123999999999898e+00	3.902304e+00	4.685145e-08	1.341602e-09	4.551152e-08
3.124999999999898e+00	3.902342e+00	4.685135e-08	1.299946e-09	4.555308e-08
3.125999999999898e+00	3.902378e+00	4.685126e-08	1.259501e-09	4.559343e-08
3.126999999999898e+00	3.902413e+00	4.685116e-08	1.220236e-09	4.563260e-08
3.127999999999898e+00	3.902447e+00	4.685107e-08	1.182122e-09	4.567062e-08
3.128999999999898e+00	3.902480e+00	4.685098e-08	1.145129e-09	4.570753e-08
3.129999999999898e+00	3.902513e+00	4.685090e-08	1.109227e-09	4.574335e-08
3.130999999999898e+00	3.902544e+00	4.685081e-08	1.074390e-09	4.577810e-08
3.131999999999898e+00	3.902574e+00	4.685073e-08	1.040588e-09	4.581182e-08
3.132999999999897e+00	3.902603e+00	4.685065e-08	1.007794e-09	4.584454e-08
3.133999999999897e+00	3.902632e+00	4.685058e-08	9.759816e-10	4.587627e-08
3.134999999999897e+00	3.902659e+00	4.685051e-08	9.451244e-10	4.590705e-08
3.135999999999897e+00	3.902686e+00	4.685043e-08	9.151964e-10	4.593691e-08
3.136999999999897e+00	3.902712e+00	4.685036e-08	8.861724e-10	4.596587e-08
3.137999999999897e+00	3.902737e+00	4.685030e-08	8.580276e-10	4.599395e-08
3.138999999999897e+00	3.902761e+00	4.685023e-08	8.307378e-10	4.602117e-08
3.139999999999897e+00	3.902785e+00	4.685017e-08	8.042794e-10	4.604757e-08
3.140999999999897e+00	3.902807e+00	4.685011e-08	7.786290e-10	4.607315e-08
3.141999999999896e+00	3.902829e+00	4.685005e-08	7.537641e-10	4.609796e-08
3.142999999999896e+00	3.902851e+00	4.684999e-08	7.296626e-10	4.612200e-08
3.143999999999896e+00	3.902872e+00	4.684994e-08	7.063027e-10	4.614531e-08
3.144999999999896e+00	3.902892e+00	4.684988e-08	6.836633e-10	4.616789e-08
3.145999999999896e+00	3.902911e+00	4.684983e-08	6.617240e-10	4.618978e-08
3.146999999999896e+00	3.902930e+00	4.684978e-08	6.404643e-10	4.621099e-08
3.147999999999896e+00	3.902948e+00	4.684973e-08	6.198648e-10	4.623154e-08
3.148999999999896e+00	3.902966e+00	4.684969e-08	5.999062e-10	4.625145e-08
3.149999999999896e+00	3.902983e+00	4.684964e-08	5.805699e-10	4.627075e-08
3.150999999999895e+00	3.903000e+00	4.684960e-08	5.618376e-10	4.628943e-08
3.151999999999895e+00	3.903016e+00	4.684955e-08	5.436916e-10	4.630754e-08
3.152999999999895e+00	3.903032e+00	4.684951e-08	5.261146e-10	4.632507e-08
3.153999999999895e+00	3.903047e+00	4.684947e-08	5.090896e-10	4.634206e-08
3.154999999999895e+00	3.903061e+00	4.684943e-08	4.926003e-10	4.635851e-08
