vin	Ix(U1:SOURCE)
3.519999999999969e+00	7.341926e-08
3.529999999999969e+00	7.336040e-08
3.539999999999969e+00	7.330143e-08
3.549999999999968e+00	7.324233e-08
3.559999999999968e+00	7.318312e-08
3.569999999999968e+00	7.312377e-08
3.579999999999968e+00	7.306430e-08
3.589999999999967e+00	7.300471e-08
3.599999999999967e+00	7.294499e-08
3.609999999999967e+00	7.288514e-08
3.619999999999967e+00	7.282517e-08
3.629999999999967e+00	7.276506e-08
3.639999999999966e+00	7.270483e-08
3.649999999999966e+00	7.264447e-08
3.659999999999966e+00	7.258397e-08
3.669999999999966e+00	7.252335e-08
3.679999999999966e+00	7.246259e-08
3.689999999999965e+00	7.240170e-08
3.699999999999965e+00	7.234067e-08
3.709999999999965e+00	7.227951e-08
3.719999999999965e+00	7.221821e-08
3.729999999999964e+00	7.215677e-08
3.739999999999964e+00	7.209520e-08
3.749999999999964e+00	7.203349e-08
3.759999999999964e+00	7.197163e-08
3.769999999999964e+00	7.190963e-08
3.779999999999963e+00	7.184750e-08
3.789999999999963e+00	7.178521e-08
3.799999999999963e+00	7.172279e-08
3.809999999999963e+00	7.166021e-08
3.819999999999963e+00	7.159749e-08
3.829999999999962e+00	7.153463e-08
3.839999999999962e+00	7.147161e-08
3.849999999999962e+00	7.140844e-08
3.859999999999962e+00	7.134513e-08
3.869999999999961e+00	7.128166e-08
3.879999999999961e+00	7.121804e-08
3.889999999999961e+00	7.115426e-08
3.899999999999961e+00	7.109033e-08
3.909999999999961e+00	7.102624e-08
3.919999999999960e+00	7.096200e-08
3.929999999999960e+00	7.089759e-08
3.939999999999960e+00	7.083302e-08
3.949999999999960e+00	7.076829e-08
3.959999999999960e+00	7.070340e-08
3.969999999999959e+00	7.063834e-08
3.979999999999959e+00	7.057312e-08
3.989999999999959e+00	7.050773e-08
3.999999999999959e+00	7.044217e-08
4.009999999999959e+00	7.037644e-08
4.019999999999959e+00	7.031054e-08
4.029999999999959e+00	7.024447e-08
4.039999999999958e+00	7.017822e-08
4.049999999999958e+00	7.011180e-08
4.059999999999958e+00	7.004520e-08
4.069999999999958e+00	6.997842e-08
4.079999999999957e+00	6.991146e-08
4.089999999999957e+00	6.984432e-08
4.099999999999957e+00	6.977699e-08
4.109999999999957e+00	6.970948e-08
4.119999999999957e+00	6.964178e-08
4.129999999999956e+00	6.957389e-08
4.139999999999956e+00	6.950581e-08
4.149999999999956e+00	6.943754e-08
4.159999999999956e+00	6.936907e-08
4.169999999999956e+00	6.930041e-08
4.179999999999955e+00	6.923155e-08
4.189999999999955e+00	6.916250e-08
4.199999999999955e+00	6.909323e-08
4.209999999999955e+00	6.902377e-08
4.219999999999954e+00	6.895410e-08
4.229999999999954e+00	6.888422e-08
4.239999999999954e+00	6.881413e-08
4.249999999999954e+00	6.874383e-08
4.259999999999954e+00	6.867332e-08
4.269999999999953e+00	6.860258e-08
4.279999999999953e+00	6.853163e-08
4.289999999999953e+00	6.846046e-08
4.299999999999953e+00	6.838906e-08
4.309999999999953e+00	6.831744e-08
4.319999999999952e+00	6.824559e-08
4.329999999999952e+00	6.817351e-08
4.339999999999952e+00	6.810120e-08
4.349999999999952e+00	6.802865e-08
4.359999999999951e+00	6.795586e-08
4.369999999999951e+00	6.788283e-08
4.379999999999951e+00	6.780955e-08
4.389999999999951e+00	6.773603e-08
4.399999999999951e+00	6.766226e-08
4.409999999999950e+00	6.758823e-08
4.419999999999950e+00	6.751394e-08
4.429999999999950e+00	6.743940e-08
4.439999999999950e+00	6.736460e-08
4.449999999999950e+00	6.728953e-08
4.459999999999949e+00	6.721419e-08
4.469999999999949e+00	6.713857e-08
4.479999999999949e+00	6.706268e-08
4.489999999999949e+00	6.698651e-08
4.499999999999948e+00	6.691005e-08
4.509999999999948e+00	6.683332e-08
4.519999999999948e+00	6.675628e-08
4.529999999999948e+00	6.667895e-08
4.539999999999948e+00	6.660132e-08
4.549999999999947e+00	6.652338e-08
4.559999999999947e+00	6.644514e-08
4.569999999999947e+00	6.636658e-08
4.579999999999947e+00	6.628770e-08
4.589999999999947e+00	6.620851e-08
4.599999999999946e+00	6.612898e-08
4.609999999999946e+00	6.604912e-08
4.619999999999946e+00	6.596892e-08
4.629999999999946e+00	6.588837e-08
4.639999999999946e+00	6.580747e-08
4.649999999999945e+00	6.572620e-08
4.659999999999945e+00	6.564455e-08
4.669999999999945e+00	6.556249e-08
4.679999999999945e+00	6.547998e-08
4.689999999999944e+00	6.539698e-08
4.699999999999944e+00	6.531346e-08
4.709999999999944e+00	6.522934e-08
4.719999999999944e+00	6.514451e-08
4.729999999999944e+00	6.505885e-08
4.739999999999943e+00	6.497213e-08
4.749999999999943e+00	6.488406e-08
4.759999999999943e+00	6.479419e-08
4.769999999999943e+00	6.470189e-08
4.779999999999943e+00	6.460620e-08
4.789999999999942e+00	6.450575e-08
4.799999999999942e+00	6.439853e-08
4.809999999999942e+00	6.428161e-08
4.819999999999942e+00	6.415068e-08
4.829999999999941e+00	6.399947e-08
4.839999999999941e+00	6.381886e-08
4.849999999999941e+00	6.359554e-08
4.859999999999941e+00	6.330693e-08
4.869999999999941e+00	6.292152e-08
4.879999999999940e+00	6.239691e-08
4.889999999999940e+00	6.167377e-08
4.899999999999940e+00	6.067059e-08
4.909999999999940e+00	5.927844e-08
4.919999999999940e+00	5.735676e-08
4.929999999999939e+00	5.473233e-08
4.939999999999939e+00	5.120344e-08
4.949999999999939e+00	4.655046e-08
4.959999999999939e+00	4.055286e-08
4.969999999999938e+00	3.301291e-08
4.979999999999938e+00	2.378209e-08
4.989999999999938e+00	1.278066e-08
5.000000000000000e+00	2.435064e-12
